X	Y	Value
387	-81	0.317969
391.5	-81	0.202206
396	-81	0.120467
400.5	-81	0.104348
405	-81	0.114895
409.5	-81	0.0956478
414	-81	0.091857
418.5	-81	0.092484
423	-81	0.0765432
427.5	-81	0.0884484
432	-81	0.080325
436.5	-81	0.0693354
441	-81	0.067617
445.5	-81	0.0713886
-450	-76.5	0.025395
-441	-76.5	0.0234612
-436.5	-76.5	0.0232212
-432	-76.5	0.0323388
-427.5	-76.5	0.0312534
-418.5	-76.5	0.028884
-409.5	-76.5	0.0309714
-400.5	-76.5	0.0340476
-396	-76.5	0.0472266
-391.5	-76.5	0.0833598
-387	-76.5	0.131172
-382.5	-76.5	0.252191
-378	-76.5	0.391717
-373.5	-76.5	0.861509
-369	-76.5	0.637873
-364.5	-76.5	0.832544
-360	-76.5	0.999071
-355.5	-76.5	1.29076
-351	-76.5	1.62289
-346.5	-76.5	1.42629
-342	-76.5	1.74763
-337.5	-76.5	1.83824
-333	-76.5	1.7041
-328.5	-76.5	1.99749
-324	-76.5	7.64491
-319.5	-76.5	1.7658
-315	-76.5	2.285
-306	-76.5	2.22601
-301.5	-76.5	2.41615
-297	-76.5	2.1
-292.5	-76.5	1.71355
-288	-76.5	1.75509
-283.5	-76.5	1.82101
-279	-76.5	2.167
-274.5	-76.5	2.23432
-270	-76.5	2.11806
-265.5	-76.5	2.19053
-261	-76.5	2.0177
-256.5	-76.5	2.00774
-252	-76.5	2.49743
-247.5	-76.5	4.21329
-243	-76.5	6.36913
-238.5	-76.5	8.79396
-234	-76.5	15.4568
-229.5	-76.5	34.0389
-225	-76.5	57.0179
-220.5	-76.5	107.595
-216	-76.5	162.432
-211.5	-76.5	238.537
-207	-76.5	274.781
-202.5	-76.5	403.22
-198	-76.5	717.704
-193.5	-76.5	1554.68
-175.5	-76.5	4942.41
-171	-76.5	6311.61
-166.5	-76.5	10831.4
-162	-76.5	25825.1
-157.5	-76.5	71531.5
-153	-76.5	328626
-148.5	-76.5	432380
-144	-76.5	495102
-139.5	-76.5	490223
-135	-76.5	404114
-130.5	-76.5	437437
-126	-76.5	465482
-121.5	-76.5	400029
-117	-76.5	366047
-112.5	-76.5	370396
-108	-76.5	306892
-103.5	-76.5	268456
-99	-76.5	319138
-94.5	-76.5	339863
-90	-76.5	428434
-85.5	-76.5	533105
-81	-76.5	739505
-76.5	-76.5	836738
-72	-76.5	1.06232e+06
-67.5	-76.5	1.53216e+06
-63	-76.5	2.0905e+06
-58.5	-76.5	3.33941e+06
-54	-76.5	4.68457e+06
-49.5	-76.5	6.69458e+06
-45	-76.5	9.47628e+06
-40.5	-76.5	1.07845e+07
-36	-76.5	1.09628e+07
-31.5	-76.5	1.14736e+07
-27	-76.5	1.21587e+07
-22.5	-76.5	1.33019e+07
-18	-76.5	1.39186e+07
-13.5	-76.5	1.43157e+07
-9	-76.5	1.44643e+07
-4.5	-76.5	1.49399e+07
0	-76.5	1.4734e+07
4.5	-76.5	1.48324e+07
9	-76.5	1.43453e+07
13.5	-76.5	1.41915e+07
18	-76.5	1.39053e+07
22.5	-76.5	1.40068e+07
27	-76.5	1.451e+07
31.5	-76.5	1.54046e+07
36	-76.5	1.54084e+07
40.5	-76.5	1.31191e+07
45	-76.5	1.00717e+07
49.5	-76.5	7.80243e+06
54	-76.5	5.97096e+06
58.5	-76.5	4.47801e+06
63	-76.5	3.39059e+06
67.5	-76.5	2.30085e+06
72	-76.5	2.20479e+06
76.5	-76.5	2.45296e+06
81	-76.5	2.72924e+06
85.5	-76.5	2.8673e+06
90	-76.5	2.94563e+06
94.5	-76.5	3.39986e+06
99	-76.5	4.84607e+06
103.5	-76.5	6.2014e+06
108	-76.5	6.09729e+06
112.5	-76.5	5.62101e+06
117	-76.5	5.23141e+06
121.5	-76.5	4.34787e+06
126	-76.5	3.1623e+06
130.5	-76.5	2.31456e+06
135	-76.5	2.05787e+06
139.5	-76.5	1.87541e+06
144	-76.5	1.97498e+06
148.5	-76.5	1.36752e+06
153	-76.5	430719
157.5	-76.5	133285
162	-76.5	83001.9
166.5	-76.5	43460.6
171	-76.5	24383.2
175.5	-76.5	16649.2
180	-76.5	10803.4
184.5	-76.5	8147.97
189	-76.5	4251.84
193.5	-76.5	2555.96
198	-76.5	1633.51
202.5	-76.5	1047.06
207	-76.5	730.925
211.5	-76.5	476.453
216	-76.5	291.377
220.5	-76.5	182.219
225	-76.5	125.16
229.5	-76.5	81.2983
234	-76.5	54.845
238.5	-76.5	36.7097
243	-76.5	22.8908
247.5	-76.5	14.6041
252	-76.5	10.9948
256.5	-76.5	11.6639
261	-76.5	9.71845
265.5	-76.5	9.95588
270	-76.5	9.61055
274.5	-76.5	9.22958
279	-76.5	8.9911
283.5	-76.5	8.25755
288	-76.5	8.10766
292.5	-76.5	8.14636
297	-76.5	8.07424
301.5	-76.5	8.85556
306	-76.5	8.55729
310.5	-76.5	13.7525
315	-76.5	7.35884
319.5	-76.5	6.58781
324	-76.5	7.14299
328.5	-76.5	6.33925
333	-76.5	7.08514
337.5	-76.5	6.83317
342	-76.5	9.90062
346.5	-76.5	6.55968
351	-76.5	6.11656
355.5	-76.5	4.17033
360	-76.5	2.8432
364.5	-76.5	1.9841
369	-76.5	1.40273
373.5	-76.5	0.948444
378	-76.5	0.704109
382.5	-76.5	0.495256
387	-76.5	0.34132
391.5	-76.5	0.236196
396	-76.5	0.139465
400.5	-76.5	0.0890676
405	-76.5	0.0811626
409.5	-76.5	0.094242
414	-76.5	0.0851322
418.5	-76.5	0.072486
423	-76.5	0.0751092
427.5	-76.5	0.0823698
432	-76.5	0.0703494
436.5	-76.5	0.0716508
441	-76.5	0.068472
445.5	-76.5	0.0726198
-450	-72	0.0210792
-445.5	-72	0.023718
-441	-72	0.0257388
-432	-72	0.027003
-427.5	-72	0.0320478
-423	-72	0.0324882
-418.5	-72	0.036618
-409.5	-72	0.0266412
-405	-72	0.0279738
-400.5	-72	0.0404964
-396	-72	0.0578118
-391.5	-72	0.0699672
-387	-72	0.119106
-382.5	-72	0.160498
-378	-72	0.266654
-373.5	-72	0.503348
-369	-72	0.635749
-364.5	-72	0.915853
-360	-72	1.14269
-355.5	-72	1.46545
-351	-72	1.8634
-346.5	-72	2.07571
-342	-72	1.56488
-337.5	-72	1.47353
-333	-72	1.83886
-328.5	-72	2.25944
-324	-72	1.9074
-319.5	-72	1.95014
-315	-72	1.97822
-310.5	-72	2.17709
-306	-72	2.00448
-301.5	-72	2.29981
-297	-72	2.47181
-292.5	-72	2.37101
-288	-72	2.23126
-283.5	-72	2.02725
-279	-72	2.16944
-274.5	-72	2.221
-270	-72	2.20012
-265.5	-72	2.19503
-261	-72	2.40741
-256.5	-72	2.30312
-252	-72	2.96063
-247.5	-72	3.58069
-243	-72	5.26027
-238.5	-72	9.0479
-234	-72	16.6117
-229.5	-72	26.4663
-225	-72	45.4705
-220.5	-72	91.6427
-216	-72	182.831
-211.5	-72	326.821
-207	-72	503.904
-202.5	-72	718.271
-198	-72	1038.09
-193.5	-72	1623.33
-189	-72	2557.96
-184.5	-72	3008.36
-180	-72	4818.38
-171	-72	8497.9
-166.5	-72	12397.9
-162	-72	18204.2
-157.5	-72	74717.1
-153	-72	319239
-148.5	-72	447369
-144	-72	437749
-139.5	-72	483485
-135	-72	470833
-130.5	-72	485159
-126	-72	450559
-121.5	-72	494480
-117	-72	459219
-112.5	-72	388840
-108	-72	338881
-103.5	-72	301212
-99	-72	401506
-94.5	-72	479726
-90	-72	583435
-85.5	-72	732938
-81	-72	875561
-76.5	-72	1.14e+06
-72	-72	1.56918e+06
-67.5	-72	2.24776e+06
-63	-72	3.1629e+06
-58.5	-72	4.86296e+06
-54	-72	7.00537e+06
-49.5	-72	9.84155e+06
-45	-72	1.12807e+07
-40.5	-72	1.12637e+07
-36	-72	1.20132e+07
-31.5	-72	1.30693e+07
-27	-72	1.40363e+07
-22.5	-72	1.50508e+07
-18	-72	1.59555e+07
-13.5	-72	1.61265e+07
-9	-72	1.65098e+07
-4.5	-72	1.68638e+07
0	-72	1.66672e+07
4.5	-72	1.6475e+07
9	-72	1.58494e+07
13.5	-72	1.54447e+07
18	-72	1.5008e+07
22.5	-72	1.49992e+07
27	-72	1.52262e+07
31.5	-72	1.57671e+07
36	-72	1.62584e+07
40.5	-72	1.74047e+07
45	-72	1.60142e+07
49.5	-72	1.23657e+07
54	-72	9.08246e+06
58.5	-72	7.13625e+06
63	-72	5.2426e+06
67.5	-72	3.77917e+06
72	-72	2.74189e+06
76.5	-72	2.9715e+06
81	-72	3.32272e+06
85.5	-72	3.37852e+06
90	-72	3.74957e+06
94.5	-72	4.30769e+06
99	-72	7.02877e+06
103.5	-72	6.93363e+06
108	-72	6.35393e+06
112.5	-72	6.01784e+06
117	-72	5.1516e+06
121.5	-72	3.68897e+06
126	-72	2.73039e+06
130.5	-72	2.29138e+06
135	-72	2.09102e+06
139.5	-72	2.07861e+06
144	-72	1.81921e+06
148.5	-72	1.36483e+06
153	-72	417364
157.5	-72	183697
162	-72	80285.3
166.5	-72	36729.9
171	-72	23662.3
175.5	-72	14398.8
180	-72	9813.86
184.5	-72	6660.76
189	-72	4124.38
193.5	-72	2495.35
198	-72	1583
202.5	-72	1066.54
207	-72	665.939
211.5	-72	416.002
216	-72	281.443
220.5	-72	197.227
225	-72	123.566
229.5	-72	81.7708
234	-72	54.2477
238.5	-72	35.0405
243	-72	22.2734
247.5	-72	12.7742
252	-72	12.0798
256.5	-72	10.2715
261	-72	9.66386
265.5	-72	10.2141
270	-72	9.66575
274.5	-72	9.08977
279	-72	13.4956
283.5	-72	8.40523
288	-72	8.76165
292.5	-72	8.15897
297	-72	8.38561
301.5	-72	8.01148
306	-72	7.54715
310.5	-72	7.66045
315	-72	7.28694
319.5	-72	6.57474
324	-72	7.07979
328.5	-72	7.65332
333	-72	9.70991
337.5	-72	7.2757
342	-72	7.12275
346.5	-72	6.66433
351	-72	5.73155
355.5	-72	4.38793
360	-72	3.11132
364.5	-72	2.04328
369	-72	1.58956
373.5	-72	1.06739
378	-72	0.667818
382.5	-72	0.450759
387	-72	0.30974
391.5	-72	0.197855
396	-72	0.119326
400.5	-72	0.0872832
405	-72	0.087465
409.5	-72	0.0845136
414	-72	0.0824766
418.5	-72	0.086949
423	-72	0.0777288
427.5	-72	0.069105
432	-72	0.0686934
436.5	-72	0.0698046
441	-72	0.0625218
445.5	-72	0.0634632
-450	-67.5	0.0286254
-441	-67.5	0.0264114
-436.5	-67.5	0.0243558
-432	-67.5	0.0256326
-427.5	-67.5	0.028524
-418.5	-67.5	0.0282864
-414	-67.5	0.0273072
-409.5	-67.5	0.0308694
-405	-67.5	0.027288
-400.5	-67.5	0.037704
-396	-67.5	0.0567864
-391.5	-67.5	0.114959
-387	-67.5	0.181747
-382.5	-67.5	0.189911
-378	-67.5	0.206142
-373.5	-67.5	0.257489
-369	-67.5	0.397033
-364.5	-67.5	0.724779
-360	-67.5	1.03967
-355.5	-67.5	1.35375
-351	-67.5	1.61783
-346.5	-67.5	1.65759
-342	-67.5	2.00739
-337.5	-67.5	2.08042
-333	-67.5	1.93012
-328.5	-67.5	1.94091
-324	-67.5	1.68045
-319.5	-67.5	1.9338
-315	-67.5	3.29383
-310.5	-67.5	2.04515
-306	-67.5	1.76229
-301.5	-67.5	2.06068
-297	-67.5	2.18804
-292.5	-67.5	2.1479
-288	-67.5	2.13545
-283.5	-67.5	2.13462
-279	-67.5	2.37314
-274.5	-67.5	2.77226
-270	-67.5	3.20074
-265.5	-67.5	2.58388
-261	-67.5	2.36444
-256.5	-67.5	2.28343
-252	-67.5	2.61126
-247.5	-67.5	4.19312
-243	-67.5	6.46119
-238.5	-67.5	9.75368
-234	-67.5	15.9917
-229.5	-67.5	28.1541
-225	-67.5	44.1402
-220.5	-67.5	66.1004
-216	-67.5	135.848
-211.5	-67.5	270.557
-207	-67.5	574.057
-202.5	-67.5	928.842
-198	-67.5	1425.9
-193.5	-67.5	2208.07
-189	-67.5	2650.51
-184.5	-67.5	3290.65
-180	-67.5	4619.3
-175.5	-67.5	5589.26
-171	-67.5	8754.67
-166.5	-67.5	12209.2
-162	-67.5	30925.9
-157.5	-67.5	100720
-153	-67.5	333581
-148.5	-67.5	477370
-144	-67.5	471424
-139.5	-67.5	491163
-135	-67.5	504045
-130.5	-67.5	516055
-126	-67.5	517372
-121.5	-67.5	511700
-117	-67.5	508967
-112.5	-67.5	482447
-108	-67.5	448206
-103.5	-67.5	407957
-99	-67.5	432251
-94.5	-67.5	561657
-90	-67.5	786055
-85.5	-67.5	875550
-81	-67.5	1.24681e+06
-76.5	-67.5	1.64939e+06
-72	-67.5	2.30317e+06
-67.5	-67.5	3.14013e+06
-63	-67.5	4.81241e+06
-58.5	-67.5	7.08475e+06
-54	-67.5	1.02376e+07
-49.5	-67.5	1.1321e+07
-45	-67.5	1.14849e+07
-40.5	-67.5	1.18341e+07
-36	-67.5	1.26283e+07
-31.5	-67.5	1.4163e+07
-27	-67.5	1.61662e+07
-22.5	-67.5	1.7144e+07
-18	-67.5	1.87167e+07
-13.5	-67.5	1.92347e+07
-9	-67.5	1.97758e+07
-4.5	-67.5	2.05402e+07
0	-67.5	2.04692e+07
4.5	-67.5	1.9558e+07
9	-67.5	1.84152e+07
13.5	-67.5	1.69906e+07
18	-67.5	1.6497e+07
22.5	-67.5	1.66274e+07
27	-67.5	1.69563e+07
31.5	-67.5	1.72389e+07
36	-67.5	1.73508e+07
40.5	-67.5	1.86024e+07
45	-67.5	1.96617e+07
49.5	-67.5	1.88634e+07
54	-67.5	1.4409e+07
58.5	-67.5	1.02954e+07
63	-67.5	8.02612e+06
67.5	-67.5	6.38759e+06
72	-67.5	4.82825e+06
76.5	-67.5	3.64262e+06
81	-67.5	4.08167e+06
85.5	-67.5	4.34877e+06
90	-67.5	4.7344e+06
94.5	-67.5	7.23245e+06
99	-67.5	7.88105e+06
103.5	-67.5	7.39174e+06
108	-67.5	6.90775e+06
112.5	-67.5	6.13879e+06
117	-67.5	4.35832e+06
121.5	-67.5	3.19051e+06
126	-67.5	2.53223e+06
130.5	-67.5	2.34988e+06
135	-67.5	2.19943e+06
139.5	-67.5	1.96965e+06
144	-67.5	1.90005e+06
148.5	-67.5	1.46663e+06
153	-67.5	464704
157.5	-67.5	162696
162	-67.5	63489
166.5	-67.5	33732.1
171	-67.5	21591.4
175.5	-67.5	13782.4
180	-67.5	10459.7
184.5	-67.5	7119.78
189	-67.5	4629.83
193.5	-67.5	2495.05
198	-67.5	1405.84
202.5	-67.5	944.292
207	-67.5	678.269
211.5	-67.5	410.409
216	-67.5	269.523
220.5	-67.5	203.344
225	-67.5	134.84
229.5	-67.5	86.8016
234	-67.5	54.137
238.5	-67.5	33.769
243	-67.5	22.5091
247.5	-67.5	12.9371
256.5	-67.5	11.3223
261	-67.5	11.2536
265.5	-67.5	10.5179
270	-67.5	10.4742
274.5	-67.5	9.21715
279	-67.5	9.72979
283.5	-67.5	8.95988
288	-67.5	8.05681
292.5	-67.5	7.88443
297	-67.5	8.14377
301.5	-67.5	8.11159
306	-67.5	8.58463
310.5	-67.5	7.96069
315	-67.5	7.84187
319.5	-67.5	7.81169
324	-67.5	6.76249
328.5	-67.5	7.64462
333	-67.5	7.03454
337.5	-67.5	6.81833
342	-67.5	6.83075
346.5	-67.5	7.19167
351	-67.5	6.3464
355.5	-67.5	4.58531
360	-67.5	3.34158
364.5	-67.5	2.24129
369	-67.5	1.55692
373.5	-67.5	1.04907
378	-67.5	0.635044
382.5	-67.5	0.464223
387	-67.5	0.28505
391.5	-67.5	0.191227
396	-67.5	0.12247
400.5	-67.5	0.0824478
405	-67.5	0.0942036
409.5	-67.5	0.0819342
414	-67.5	0.0890436
418.5	-67.5	0.078948
423	-67.5	0.080268
427.5	-67.5	0.0944238
432	-67.5	0.0881982
436.5	-67.5	0.0788394
441	-67.5	0.0815934
445.5	-67.5	0.0875208
-450	-63	0.0303156
-445.5	-63	0.0252114
-441	-63	0.0278184
-436.5	-63	0.027918
-432	-63	0.028287
-427.5	-63	0.0309606
-423	-63	0.0279294
-418.5	-63	0.0281394
-414	-63	0.029754
-409.5	-63	0.0339
-405	-63	0.0286068
-400.5	-63	0.034668
-396	-63	0.064137
-391.5	-63	0.0914394
-387	-63	0.125215
-382.5	-63	0.199179
-378	-63	0.38996
-373.5	-63	0.45488
-369	-63	0.45922
-364.5	-63	0.676652
-360	-63	1.02436
-355.5	-63	1.48546
-351	-63	1.79374
-346.5	-63	1.724
-342	-63	1.73004
-337.5	-63	1.74326
-333	-63	1.7969
-328.5	-63	1.87291
-324	-63	2.27563
-319.5	-63	2.46704
-315	-63	2.29277
-310.5	-63	2.79887
-306	-63	2.10286
-301.5	-63	1.90717
-297	-63	2.03315
-292.5	-63	1.9886
-288	-63	2.25217
-283.5	-63	2.08863
-279	-63	2.30725
-274.5	-63	2.373
-270	-63	3.1113
-265.5	-63	2.69467
-261	-63	2.89523
-256.5	-63	2.6411
-252	-63	2.93525
-247.5	-63	4.3469
-243	-63	7.86041
-238.5	-63	13.2379
-234	-63	18.414
-229.5	-63	28.7456
-225	-63	37.1912
-220.5	-63	68.2319
-216	-63	124.592
-211.5	-63	221.562
-207	-63	370.697
-202.5	-63	853.443
-198	-63	1707.66
-193.5	-63	2859.24
-189	-63	4055.3
-184.5	-63	4286.08
-180	-63	4780.12
-175.5	-63	6278.87
-171	-63	8923.12
-166.5	-63	16088.6
-162	-63	30880.9
-157.5	-63	105858
-153	-63	388874
-148.5	-63	493571
-144	-63	521284
-139.5	-63	495473
-135	-63	524051
-130.5	-63	589056
-126	-63	553139
-121.5	-63	579894
-117	-63	534896
-112.5	-63	573524
-108	-63	602248
-103.5	-63	687517
-99	-63	648792
-94.5	-63	628637
-90	-63	902416
-85.5	-63	1.16793e+06
-81	-63	1.51848e+06
-76.5	-63	2.16936e+06
-72	-63	3.33896e+06
-67.5	-63	4.78819e+06
-63	-63	7.18401e+06
-58.5	-63	1.02712e+07
-54	-63	1.14366e+07
-49.5	-63	1.13332e+07
-45	-63	1.19393e+07
-40.5	-63	1.26643e+07
-36	-63	1.38826e+07
-31.5	-63	1.55243e+07
-27	-63	1.83049e+07
-22.5	-63	2.13759e+07
-18	-63	2.50689e+07
-13.5	-63	2.74486e+07
-9	-63	2.77594e+07
-4.5	-63	2.84611e+07
0	-63	2.92246e+07
4.5	-63	2.77133e+07
9	-63	2.63687e+07
13.5	-63	2.292e+07
18	-63	2.04739e+07
22.5	-63	1.89086e+07
27	-63	1.88856e+07
31.5	-63	1.89877e+07
36	-63	1.91113e+07
40.5	-63	2.0067e+07
45	-63	2.0679e+07
49.5	-63	2.18191e+07
54	-63	2.08838e+07
58.5	-63	1.5652e+07
63	-63	1.2366e+07
67.5	-63	1.07439e+07
72	-63	9.15488e+06
76.5	-63	6.31592e+06
81	-63	5.08817e+06
85.5	-63	5.39583e+06
90	-63	6.80158e+06
94.5	-63	9.36022e+06
99	-63	8.80597e+06
103.5	-63	8.00743e+06
108	-63	7.25841e+06
112.5	-63	5.45281e+06
117	-63	3.87395e+06
121.5	-63	2.97579e+06
126	-63	2.64661e+06
130.5	-63	2.34652e+06
135	-63	2.09438e+06
139.5	-63	2.04584e+06
144	-63	1.98236e+06
148.5	-63	1.45771e+06
153	-63	414618
157.5	-63	136963
162	-63	66935.5
166.5	-63	36918.9
171	-63	22002.1
175.5	-63	14844.6
180	-63	11109.4
184.5	-63	7936.59
189	-63	4844.08
193.5	-63	2711.1
198	-63	1542.02
202.5	-63	1017.5
207	-63	625.249
211.5	-63	417.572
216	-63	277.272
220.5	-63	188.164
225	-63	127.61
229.5	-63	81.0838
234	-63	53.0622
238.5	-63	34.0574
243	-63	22.5644
247.5	-63	12.9127
252	-63	16.2494
256.5	-63	11.2021
261	-63	10.4294
265.5	-63	10.4628
270	-63	9.80546
274.5	-63	9.46798
279	-63	9.41609
283.5	-63	9.7742
288	-63	8.51104
292.5	-63	7.78753
297	-63	8.13787
301.5	-63	8.2378
306	-63	7.82967
310.5	-63	7.06078
315	-63	7.36122
319.5	-63	6.97353
324	-63	7.86131
328.5	-63	7.76616
333	-63	7.40962
337.5	-63	6.39202
342	-63	6.50551
346.5	-63	6.70899
351	-63	5.27536
355.5	-63	3.57442
360	-63	3.21333
364.5	-63	2.08232
369	-63	1.62644
373.5	-63	1.07948
378	-63	0.722986
382.5	-63	0.477604
387	-63	0.317796
391.5	-63	0.21247
396	-63	0.12458
400.5	-63	0.0895998
405	-63	0.0881784
409.5	-63	0.0926256
414	-63	0.081756
418.5	-63	0.0828762
423	-63	0.085251
427.5	-63	0.080394
432	-63	0.0717366
436.5	-63	0.0786426
441	-63	0.0741372
445.5	-63	0.077502
-450	-58.5	0.0294816
-445.5	-58.5	0.0280488
-436.5	-58.5	0.024804
-427.5	-58.5	0.0265794
-423	-58.5	0.0312804
-414	-58.5	0.0302796
-409.5	-58.5	0.0316224
-405	-58.5	0.0340872
-400.5	-58.5	0.0487326
-396	-58.5	0.0669414
-391.5	-58.5	0.0887838
-387	-58.5	0.124814
-382.5	-58.5	0.20639
-378	-58.5	0.284577
-373.5	-58.5	0.437761
-369	-58.5	0.679221
-364.5	-58.5	0.968363
-360	-58.5	1.36755
-355.5	-58.5	1.73509
-351	-58.5	1.96092
-346.5	-58.5	1.78514
-342	-58.5	1.94458
-337.5	-58.5	1.86547
-333	-58.5	1.58467
-328.5	-58.5	1.74918
-324	-58.5	1.96618
-319.5	-58.5	2.34895
-315	-58.5	2.13942
-310.5	-58.5	1.91525
-306	-58.5	2.94623
-301.5	-58.5	2.62752
-297	-58.5	2.67137
-292.5	-58.5	2.4953
-288	-58.5	2.2226
-283.5	-58.5	2.58081
-279	-58.5	2.47723
-274.5	-58.5	1.94247
-270	-58.5	2.49068
-265.5	-58.5	2.88313
-261	-58.5	2.99566
-256.5	-58.5	4.15474
-252	-58.5	4.22533
-247.5	-58.5	6.58872
-243	-58.5	10.4235
-238.5	-58.5	14.669
-234	-58.5	22.6091
-229.5	-58.5	39.9258
-225	-58.5	60.9802
-220.5	-58.5	102.519
-216	-58.5	139.041
-211.5	-58.5	209.359
-207	-58.5	375.09
-202.5	-58.5	624.943
-198	-58.5	1375.94
-193.5	-58.5	2760.25
-189	-58.5	4617.22
-184.5	-58.5	5249.03
-180	-58.5	6777.37
-175.5	-58.5	8056.19
-171	-58.5	12494.9
-166.5	-58.5	20383
-162	-58.5	34181.5
-157.5	-58.5	101875
-153	-58.5	438603
-148.5	-58.5	612000
-144	-58.5	590708
-139.5	-58.5	587067
-135	-58.5	584573
-130.5	-58.5	607223
-126	-58.5	599605
-121.5	-58.5	599811
-117	-58.5	677302
-112.5	-58.5	646127
-108	-58.5	647393
-103.5	-58.5	710610
-99	-58.5	727507
-94.5	-58.5	816277
-90	-58.5	1.02314e+06
-85.5	-58.5	1.47842e+06
-81	-58.5	1.99817e+06
-76.5	-58.5	2.79706e+06
-72	-58.5	4.38823e+06
-67.5	-58.5	6.68724e+06
-63	-58.5	9.83625e+06
-58.5	-58.5	1.15775e+07
-54	-58.5	1.15568e+07
-49.5	-58.5	1.20411e+07
-45	-58.5	1.24811e+07
-40.5	-58.5	1.37338e+07
-36	-58.5	1.51279e+07
-31.5	-58.5	1.78024e+07
-27	-58.5	2.43121e+07
-22.5	-58.5	2.80828e+07
-18	-58.5	2.86124e+07
-13.5	-58.5	2.91157e+07
-9	-58.5	2.88069e+07
-4.5	-58.5	2.92602e+07
0	-58.5	3.03565e+07
4.5	-58.5	2.93328e+07
9	-58.5	2.92383e+07
13.5	-58.5	2.85007e+07
18	-58.5	2.92326e+07
22.5	-58.5	2.73566e+07
27	-58.5	2.29365e+07
31.5	-58.5	2.12857e+07
36	-58.5	2.12889e+07
40.5	-58.5	2.20474e+07
45	-58.5	2.26909e+07
49.5	-58.5	2.30891e+07
54	-58.5	2.45665e+07
58.5	-58.5	2.229e+07
63	-58.5	1.86343e+07
67.5	-58.5	1.77187e+07
72	-58.5	1.60627e+07
76.5	-58.5	1.2694e+07
81	-58.5	6.92339e+06
85.5	-58.5	7.43792e+06
90	-58.5	1.09352e+07
94.5	-58.5	1.09889e+07
99	-58.5	9.64531e+06
103.5	-58.5	8.5989e+06
108	-58.5	6.87014e+06
112.5	-58.5	4.67018e+06
117	-58.5	3.4618e+06
121.5	-58.5	3.00238e+06
126	-58.5	2.77522e+06
130.5	-58.5	2.42757e+06
135	-58.5	2.28851e+06
139.5	-58.5	2.24684e+06
144	-58.5	2.15559e+06
148.5	-58.5	1.53706e+06
153	-58.5	454375
157.5	-58.5	158407
162	-58.5	76287.1
166.5	-58.5	38598.9
171	-58.5	24844.8
175.5	-58.5	16149
180	-58.5	10494.6
184.5	-58.5	8093.98
189	-58.5	4802.95
193.5	-58.5	2763.12
198	-58.5	1583.31
202.5	-58.5	1000.61
207	-58.5	646.895
211.5	-58.5	448.144
216	-58.5	293.825
220.5	-58.5	170.522
225	-58.5	109.994
229.5	-58.5	74.2658
234	-58.5	51.7093
238.5	-58.5	33.8243
243	-58.5	21.7066
247.5	-58.5	14.0246
252	-58.5	12.8391
256.5	-58.5	11.3623
261	-58.5	10.5974
265.5	-58.5	10.7768
270	-58.5	9.69669
274.5	-58.5	8.5451
279	-58.5	9.04955
283.5	-58.5	8.99653
288	-58.5	8.18154
292.5	-58.5	8.02085
297	-58.5	7.8778
301.5	-58.5	7.54988
306	-58.5	7.63986
310.5	-58.5	7.17253
315	-58.5	7.9186
319.5	-58.5	7.96888
324	-58.5	6.75862
328.5	-58.5	6.88019
333	-58.5	9.2161
337.5	-58.5	6.75116
342	-58.5	6.58555
346.5	-58.5	6.00418
351	-58.5	5.25061
355.5	-58.5	4.13483
360	-58.5	3.08888
364.5	-58.5	2.0551
369	-58.5	1.4507
373.5	-58.5	1.01631
378	-58.5	0.722207
382.5	-58.5	0.546052
387	-58.5	0.367346
391.5	-58.5	0.226927
396	-58.5	0.125842
400.5	-58.5	0.103853
405	-58.5	0.088794
409.5	-58.5	0.0750168
414	-58.5	0.0767184
418.5	-58.5	0.0862674
423	-58.5	0.0816696
427.5	-58.5	0.0747672
432	-58.5	0.0750162
436.5	-58.5	0.0675762
441	-58.5	0.0736278
445.5	-58.5	0.072699
-441	-54	0.0412362
-436.5	-54	0.0317796
-427.5	-54	0.026937
-418.5	-54	0.0332538
-414	-54	0.0349266
-409.5	-54	0.030351
-405	-54	0.0299274
-400.5	-54	0.0373896
-396	-54	0.060828
-391.5	-54	0.0894732
-387	-54	0.133052
-382.5	-54	0.187033
-378	-54	0.255985
-373.5	-54	0.321896
-369	-54	0.510626
-364.5	-54	0.761403
-360	-54	1.193
-355.5	-54	1.45275
-351	-54	1.93687
-346.5	-54	2.14391
-342	-54	2.06632
-337.5	-54	1.56896
-333	-54	1.89847
-328.5	-54	1.99583
-324	-54	2.19803
-319.5	-54	2.69042
-315	-54	2.716
-310.5	-54	2.2618
-306	-54	2.91025
-301.5	-54	2.54728
-297	-54	2.11684
-292.5	-54	2.0316
-288	-54	2.48301
-283.5	-54	2.92261
-279	-54	3.4652
-274.5	-54	3.1361
-270	-54	2.68745
-265.5	-54	2.86711
-261	-54	3.2545
-256.5	-54	2.91755
-252	-54	4.61292
-247.5	-54	7.02394
-243	-54	10.539
-238.5	-54	19.7775
-234	-54	26.1695
-229.5	-54	44.0056
-225	-54	75.476
-220.5	-54	101.226
-216	-54	160.169
-211.5	-54	208.942
-207	-54	349.201
-202.5	-54	782.881
-198	-54	1248.74
-193.5	-54	2271.55
-189	-54	3911.66
-184.5	-54	5804.11
-180	-54	7750.36
-175.5	-54	10367.8
-171	-54	14672.6
-166.5	-54	23797.6
-162	-54	44654
-157.5	-54	125398
-153	-54	419601
