X	Z	Value
8.18182	-14.7475	208.456
8.18182	-14.3434	184.003
8.18182	-13.9394	172.334
8.18182	-13.5354	166.129
8.18182	-13.1313	229.946
8.18182	-12.7273	233.972
8.18182	-12.3232	210.322
8.18182	-11.9192	270.295
8.18182	-11.5152	230.941
8.18182	-11.1111	123.931
8.18182	-10.7071	225.424
8.18182	-10.303	274.427
8.18182	-9.89899	190.271
8.18182	-9.49495	213.179
8.18182	-9.09091	256.569
8.18182	-8.68687	242.897
8.18182	-8.28283	238.617
8.18182	-7.87879	207.141
8.18182	-7.47475	337.171
8.18182	-7.07071	423.294
8.18182	-6.66667	306.305
8.18182	-6.26263	394.951
8.18182	-5.85859	491.822
8.18182	-5.45455	459.53
8.18182	-5.05051	645.39
8.18182	-4.64646	692.05
8.18182	-4.24242	816.515
8.18182	-3.83838	977.59
8.18182	-3.43434	1209.21
8.18182	-3.0303	1526.36
8.18182	-2.62626	1818.32
8.18182	-2.22222	2626.42
8.18182	-1.81818	3308.61
8.18182	-1.41414	3855.43
8.18182	-1.0101	5292.9
8.18182	-0.606061	7707.36
8.18182	-0.20202	8135.85
8.18182	0.20202	7413.25
8.18182	0.606061	5297.82
8.18182	1.0101	4077.38
8.18182	1.41414	2955.62
8.18182	1.81818	2474.54
8.18182	2.22222	1824.87
8.18182	2.62626	1471
8.18182	3.0303	1211
8.18182	3.43434	1051.54
8.18182	3.83838	892.867
8.18182	4.24242	722.42
8.18182	4.64646	668.425
8.18182	5.05051	531.459
8.18182	5.45455	461.212
8.18182	5.85859	337.137
8.18182	6.26263	390.464
8.18182	6.66667	347.978
8.18182	7.07071	385.335
8.18182	7.47475	392.892
8.18182	7.87879	355.708
8.18182	8.28283	283.093
8.18182	8.68687	254.21
8.18182	9.09091	287.381
8.18182	9.49495	295.311
8.18182	9.89899	248.213
8.18182	10.303	244.254
8.18182	10.7071	277.447
8.18182	11.1111	184.994
8.18182	11.5152	276.759
8.18182	11.9192	163.593
8.18182	12.3232	167.302
8.18182	12.7273	255.533
8.18182	13.1313	265.833
8.18182	13.5354	305.384
8.18182	13.9394	213.399
8.18182	14.3434	188.201
8.18182	14.7475	193.254
8.18182	15.1515	244.648
8.18182	15.5556	241.813
8.18182	15.9596	211.759
8.18182	16.3636	193.487
8.18182	16.7677	190.653
8.18182	17.1717	213.215
8.18182	17.5758	209.513
8.18182	17.9798	194.085
8.18182	18.3838	155.109
8.18182	18.7879	138.26
8.18182	19.1919	117.418
8.18182	19.596	95.8464
8.18182	20	95.8464
8.48485	-20	110.733
8.48485	-19.596	106.825
8.48485	-19.1919	100.894
8.48485	-18.7879	117.538
8.48485	-18.3838	128.472
8.48485	-17.9798	155.466
8.48485	-17.5758	151.613
8.48485	-17.1717	122.167
8.48485	-16.7677	135.988
8.48485	-16.3636	192.095
8.48485	-15.9596	219.429
8.48485	-15.5556	222.55
8.48485	-15.1515	295.939
8.48485	-14.7475	273.534
8.48485	-14.3434	254.245
8.48485	-13.9394	253.833
8.48485	-13.5354	245.55
8.48485	-13.1313	201.478
8.48485	-12.7273	237.69
8.48485	-12.3232	339.398
8.48485	-11.9192	348.137
8.48485	-11.5152	302.959
8.48485	-11.1111	281.94
8.48485	-10.7071	240.656
8.48485	-10.303	255.638
8.48485	-9.89899	305.85
8.48485	-9.49495	291.187
8.48485	-9.09091	229.636
8.48485	-8.68687	230.526
8.48485	-8.28283	331.961
8.48485	-7.87879	299.622
8.48485	-7.47475	252.731
8.48485	-7.07071	322.614
8.48485	-6.66667	415.986
8.48485	-6.26263	429.745
8.48485	-5.85859	419.815
8.48485	-5.45455	554.885
8.48485	-5.05051	679.869
8.48485	-4.64646	832.089
8.48485	-4.24242	908.635
8.48485	-3.83838	1194.08
8.48485	-3.43434	1500.48
8.48485	-3.0303	1768.89
8.48485	-2.62626	2159.1
8.48485	-2.22222	2943.62
8.48485	-1.81818	3794.83
8.48485	-1.41414	4408.75
8.48485	-1.0101	6496.69
8.48485	-0.606061	9203.37
8.48485	-0.20202	10046.4
8.48485	0.20202	8986.72
8.48485	0.606061	6717.21
8.48485	1.0101	4737.83
8.48485	1.41414	3996.39
8.48485	1.81818	3029.33
8.48485	2.22222	2377.47
8.48485	2.62626	1820.87
8.48485	3.0303	1534.93
8.48485	3.43434	1128.13
8.48485	3.83838	867.618
8.48485	4.24242	870.519
8.48485	4.64646	906.724
8.48485	5.05051	569.46
8.48485	5.45455	371.953
8.48485	5.85859	386.912
8.48485	6.26263	447.195
8.48485	6.66667	387.239
8.48485	7.07071	468.882
8.48485	7.47475	398.195
8.48485	7.87879	333.134
8.48485	8.28283	350.209
8.48485	8.68687	351.579
8.48485	9.09091	395.679
8.48485	9.49495	327.365
8.48485	9.89899	288.257
8.48485	10.303	180.233
8.48485	10.7071	236.059
8.48485	11.1111	212.392
8.48485	11.5152	163.174
8.48485	11.9192	252.769
8.48485	12.3232	245.544
8.48485	12.7273	209.865
8.48485	13.1313	199.462
8.48485	13.5354	196.4
8.48485	13.9394	247.406
8.48485	14.3434	289.823
8.48485	14.7475	259.359
8.48485	15.1515	220.091
8.48485	15.5556	200.726
8.48485	15.9596	207.38
8.48485	16.3636	172.479
8.48485	16.7677	153.706
8.48485	17.1717	139.613
8.48485	17.5758	140.037
8.48485	17.9798	127.628
8.48485	18.3838	109.756
8.48485	18.7879	93.9146
8.48485	19.1919	92.4027
8.48485	19.596	96.0206
8.48485	20	96.0206
8.78788	-20	130.779
8.78788	-19.596	181.603
8.78788	-19.1919	200.018
8.78788	-18.7879	156.753
8.78788	-18.3838	103.297
8.78788	-17.9798	102.399
8.78788	-17.5758	107.774
8.78788	-17.1717	140.981
8.78788	-16.7677	128.457
8.78788	-16.3636	141.247
8.78788	-15.9596	160.585
8.78788	-15.5556	200.548
8.78788	-15.1515	183.732
8.78788	-14.7475	250.929
8.78788	-14.3434	266.109
8.78788	-13.9394	253.228
8.78788	-13.5354	250.848
8.78788	-13.1313	319.07
8.78788	-12.7273	295.937
8.78788	-12.3232	256.849
8.78788	-11.9192	265.513
8.78788	-11.5152	402.686
8.78788	-11.1111	394.557
8.78788	-10.7071	323.488
8.78788	-10.303	357.813
8.78788	-9.89899	287.445
8.78788	-9.49495	243.139
8.78788	-9.09091	269.515
8.78788	-8.68687	288.109
8.78788	-8.28283	217.209
8.78788	-7.87879	329.796
8.78788	-7.47475	337.731
8.78788	-7.07071	366.854
8.78788	-6.66667	464.5
8.78788	-6.26263	535.21
8.78788	-5.85859	521.31
8.78788	-5.45455	556.471
8.78788	-5.05051	797.279
8.78788	-4.64646	889.775
8.78788	-4.24242	891.822
8.78788	-3.83838	1256.54
8.78788	-3.43434	1419.58
8.78788	-3.0303	1745.14
8.78788	-2.62626	2291.56
8.78788	-2.22222	3166.05
8.78788	-1.81818	3960.55
8.78788	-1.41414	5456.86
8.78788	-1.0101	7776.55
8.78788	-0.606061	11248.4
8.78788	-0.20202	12354.7
8.78788	0.20202	11103.1
8.78788	0.606061	8202.82
8.78788	1.0101	5592.52
8.78788	1.41414	4080.48
8.78788	1.81818	2992.1
8.78788	2.22222	2572.01
8.78788	2.62626	1968.02
8.78788	3.0303	1395.46
8.78788	3.43434	1224.46
8.78788	3.83838	880.273
8.78788	4.24242	946.346
8.78788	4.64646	746.173
8.78788	5.05051	631.772
8.78788	5.45455	442.644
8.78788	5.85859	447.272
8.78788	6.26263	479.214
8.78788	6.66667	524.858
8.78788	7.07071	480.056
8.78788	7.47475	371.539
8.78788	7.87879	370.127
8.78788	8.28283	346.616
8.78788	8.68687	370.206
8.78788	9.09091	313.705
8.78788	9.49495	313.155
8.78788	9.89899	337.11
8.78788	10.303	257.385
8.78788	10.7071	269.806
8.78788	11.1111	281.728
8.78788	11.5152	246.514
8.78788	11.9192	251.494
8.78788	12.3232	234.332
8.78788	12.7273	281.299
8.78788	13.1313	379.143
8.78788	13.5354	344.011
8.78788	13.9394	282.131
8.78788	14.3434	217.215
8.78788	14.7475	181.523
8.78788	15.1515	189.52
8.78788	15.5556	182.551
8.78788	15.9596	165.089
8.78788	16.3636	175.103
8.78788	16.7677	159.575
8.78788	17.1717	141.358
8.78788	17.5758	127.728
8.78788	17.9798	95.9532
8.78788	18.3838	98.8433
8.78788	18.7879	129.201
8.78788	19.1919	144.762
8.78788	19.596	152.067
8.78788	20	152.067
9.09091	-20	163.798
9.09091	-19.596	137.424
9.09091	-19.1919	132.053
9.09091	-18.7879	166.507
9.09091	-18.3838	176.152
9.09091	-17.9798	199.407
9.09091	-17.5758	198.071
9.09091	-17.1717	140.228
9.09091	-16.7677	140.808
9.09091	-16.3636	162.178
9.09091	-15.9596	198.449
9.09091	-15.5556	147.972
9.09091	-15.1515	143.579
9.09091	-14.7475	167.294
9.09091	-14.3434	221.03
9.09091	-13.9394	275.428
9.09091	-13.5354	295.632
9.09091	-13.1313	326.669
9.09091	-12.7273	343.811
9.09091	-12.3232	345.053
9.09091	-11.9192	316.872
9.09091	-11.5152	279.599
9.09091	-11.1111	266.513
9.09091	-10.7071	377.458
9.09091	-10.303	370.058
9.09091	-9.89899	433.718
9.09091	-9.49495	419.18
9.09091	-9.09091	357.008
9.09091	-8.68687	364.002
9.09091	-8.28283	438.703
9.09091	-7.87879	365.339
9.09091	-7.47475	366.591
9.09091	-7.07071	426.963
9.09091	-6.66667	368.117
9.09091	-6.26263	457.246
9.09091	-5.85859	620.375
9.09091	-5.45455	604.822
9.09091	-5.05051	827.128
9.09091	-4.64646	949.887
9.09091	-4.24242	999.043
9.09091	-3.83838	1336.67
9.09091	-3.43434	1557.58
9.09091	-3.0303	1967.21
9.09091	-2.62626	2432.16
9.09091	-2.22222	3249.69
9.09091	-1.81818	4482.63
9.09091	-1.41414	6258.31
9.09091	-1.0101	9397.99
9.09091	-0.606061	14395.7
9.09091	-0.20202	17004.3
9.09091	0.20202	14625.5
9.09091	0.606061	9697.95
9.09091	1.0101	6618.28
9.09091	1.41414	4389.79
9.09091	1.81818	3422.04
9.09091	2.22222	2819.62
9.09091	2.62626	2045.63
9.09091	3.0303	1594.86
9.09091	3.43434	1403.18
9.09091	3.83838	968.351
9.09091	4.24242	996.797
9.09091	4.64646	1060.86
9.09091	5.05051	664.029
9.09091	5.45455	549.946
9.09091	5.85859	646.198
9.09091	6.26263	605.36
9.09091	6.66667	598.036
9.09091	7.07071	408.86
9.09091	7.47475	354.363
9.09091	7.87879	390.597
9.09091	8.28283	382.917
9.09091	8.68687	420.613
9.09091	9.09091	399.767
9.09091	9.49495	380.747
9.09091	9.89899	266.946
9.09091	10.303	312.931
9.09091	10.7071	341.864
9.09091	11.1111	301.769
9.09091	11.5152	319.609
9.09091	11.9192	319.467
9.09091	12.3232	378.927
9.09091	12.7273	311.017
9.09091	13.1313	234.039
9.09091	13.5354	231.843
9.09091	13.9394	214.278
9.09091	14.3434	179.71
9.09091	14.7475	210.401
9.09091	15.1515	205.074
9.09091	15.5556	206.852
9.09091	15.9596	191.168
9.09091	16.3636	146.272
9.09091	16.7677	109.158
9.09091	17.1717	145.764
9.09091	17.5758	152.596
9.09091	17.9798	196.255
9.09091	18.3838	188.087
9.09091	18.7879	194.629
9.09091	19.1919	203.74
9.09091	19.596	201.273
9.09091	20	201.273
9.39394	-20	112.413
9.39394	-19.596	120.936
9.39394	-19.1919	131.563
9.39394	-18.7879	152.065
9.39394	-18.3838	171.082
9.39394	-17.9798	184.051
9.39394	-17.5758	152.392
9.39394	-17.1717	156.739
9.39394	-16.7677	158.208
9.39394	-16.3636	163.631
9.39394	-15.9596	180.632
9.39394	-15.5556	189.545
9.39394	-15.1515	188.914
9.39394	-14.7475	193.01
9.39394	-14.3434	183.233
9.39394	-13.9394	185.122
9.39394	-13.5354	220.48
9.39394	-13.1313	216.285
9.39394	-12.7273	239.578
9.39394	-12.3232	331.63
9.39394	-11.9192	366.966
9.39394	-11.5152	328.385
9.39394	-11.1111	400.924
9.39394	-10.7071	370.092
9.39394	-10.303	388.648
9.39394	-9.89899	441.319
9.39394	-9.49495	513.928
9.39394	-9.09091	566.844
9.39394	-8.68687	522.176
9.39394	-8.28283	393.68
9.39394	-7.87879	474.709
9.39394	-7.47475	544.029
9.39394	-7.07071	480.48
9.39394	-6.66667	536.606
9.39394	-6.26263	587.294
9.39394	-5.85859	471.902
9.39394	-5.45455	623.715
9.39394	-5.05051	977.801
9.39394	-4.64646	1150.85
9.39394	-4.24242	1296.63
9.39394	-3.83838	1619.04
9.39394	-3.43434	2051.14
9.39394	-3.0303	2567.33
9.39394	-2.62626	3143.38
9.39394	-2.22222	4153.51
9.39394	-1.81818	5357.25
9.39394	-1.41414	7575.24
9.39394	-1.0101	12529.2
9.39394	-0.606061	23764.5
9.39394	-0.20202	26620.1
9.39394	0.20202	24234.1
9.39394	0.606061	12794.3
9.39394	1.0101	8043.17
9.39394	1.41414	5874.85
9.39394	1.81818	4278.14
9.39394	2.22222	3173.3
9.39394	2.62626	2384.87
9.39394	3.0303	2057.16
9.39394	3.43434	1557.07
9.39394	3.83838	1328.61
9.39394	4.24242	1278.99
9.39394	4.64646	1035.06
9.39394	5.05051	709.416
9.39394	5.45455	706.592
9.39394	5.85859	635.785
9.39394	6.26263	520.176
9.39394	6.66667	562.563
9.39394	7.07071	459.513
9.39394	7.47475	499.353
9.39394	7.87879	385.249
9.39394	8.28283	488.089
9.39394	8.68687	503.045
9.39394	9.09091	440.503
9.39394	9.49495	377.315
9.39394	9.89899	378.735
9.39394	10.303	378.169
9.39394	10.7071	390.55
9.39394	11.1111	417.873
9.39394	11.5152	399.795
9.39394	11.9192	363.617
9.39394	12.3232	304.905
9.39394	12.7273	292.785
9.39394	13.1313	309.768
9.39394	13.5354	273.224
9.39394	13.9394	294.112
9.39394	14.3434	306.732
9.39394	14.7475	276.388
9.39394	15.1515	241.068
9.39394	15.5556	221.45
9.39394	15.9596	221.138
9.39394	16.3636	192.196
9.39394	16.7677	213.033
9.39394	17.1717	192.264
9.39394	17.5758	216.519
9.39394	17.9798	178.353
9.39394	18.3838	181.348
9.39394	18.7879	160.615
9.39394	19.1919	130.217
9.39394	19.596	138.7
9.39394	20	138.7
9.69697	-20	133.939
9.69697	-19.596	140.493
9.69697	-19.1919	107.408
9.69697	-18.7879	105.213
9.69697	-18.3838	121.806
9.69697	-17.9798	97.545
9.69697	-17.5758	135.301
9.69697	-17.1717	158.316
9.69697	-16.7677	174.516
9.69697	-16.3636	221.603
9.69697	-15.9596	198.359
9.69697	-15.5556	217.901
9.69697	-15.1515	232.857
9.69697	-14.7475	189
9.69697	-14.3434	160.151
9.69697	-13.9394	172.881
9.69697	-13.5354	192.034
9.69697	-13.1313	280.109
9.69697	-12.7273	279.093
9.69697	-12.3232	246.647
9.69697	-11.9192	244.392
9.69697	-11.5152	383.13
9.69697	-11.1111	452.073
9.69697	-10.7071	504.289
9.69697	-10.303	560.01
9.69697	-9.89899	521.197
9.69697	-9.49495	451.284
9.69697	-9.09091	447.15
9.69697	-8.68687	545.337
9.69697	-8.28283	585.357
9.69697	-7.87879	523.602
9.69697	-7.47475	495.916
9.69697	-7.07071	512.683
9.69697	-6.66667	580.297
9.69697	-6.26263	543.541
9.69697	-5.85859	588.574
9.69697	-5.45455	671.863
9.69697	-5.05051	1048.95
9.69697	-4.64646	1316.53
9.69697	-4.24242	1551.72
9.69697	-3.83838	2126.35
9.69697	-3.43434	2637.81
9.69697	-3.0303	3185.59
9.69697	-2.62626	4042.25
9.69697	-2.22222	5236.91
9.69697	-1.81818	6581.08
9.69697	-1.41414	9675.17
9.69697	-1.0101	15883.6
9.69697	-0.606061	32563.8
9.69697	-0.20202	30493.6
9.69697	0.20202	32130.3
9.69697	0.606061	15674.7
9.69697	1.0101	9075.13
9.69697	1.41414	6934.46
9.69697	1.81818	5395.11
9.69697	2.22222	3956.41
9.69697	2.62626	3037.58
9.69697	3.0303	2280.81
9.69697	3.43434	2220.45
9.69697	3.83838	1550.51
9.69697	4.24242	1224.04
9.69697	4.64646	1329.5
9.69697	5.05051	921.083
9.69697	5.45455	594.046
9.69697	5.85859	712.088
9.69697	6.26263	675.13
9.69697	6.66667	585.264
9.69697	7.07071	617.674
9.69697	7.47475	628.467
9.69697	7.87879	663.177
9.69697	8.28283	566.773
9.69697	8.68687	557.314
9.69697	9.09091	471.638
9.69697	9.49495	533.169
9.69697	9.89899	530.813
9.69697	10.303	534.251
9.69697	10.7071	432.78
9.69697	11.1111	366.468
9.69697	11.5152	303.78
9.69697	11.9192	303.803
9.69697	12.3232	322.2
9.69697	12.7273	318.931
9.69697	13.1313	311.436
9.69697	13.5354	328.203
9.69697	13.9394	313.245
9.69697	14.3434	277.725
9.69697	14.7475	254.322
9.69697	15.1515	244.988
9.69697	15.5556	208.13
9.69697	15.9596	181.055
9.69697	16.3636	205.678
9.69697	16.7677	188.187
9.69697	17.1717	154.655
9.69697	17.5758	123.069
9.69697	17.9798	124.286
9.69697	18.3838	110.923
9.69697	18.7879	101.129
9.69697	19.1919	120.818
9.69697	19.596	105.279
9.69697	20	105.279
10	-20	127.714
10	-19.596	114.505
10	-19.1919	107.233
10	-18.7879	115.541
10	-18.3838	109.561
10	-17.9798	116.234
10	-17.5758	112.914
10	-17.1717	112.788
10	-16.7677	166.785
10	-16.3636	180.385
10	-15.9596	186.857
10	-15.5556	196.779
10	-15.1515	171.444
10	-14.7475	219.342
10	-14.3434	196.684
10	-13.9394	230.274
10	-13.5354	244.373
10	-13.1313	271.304
10	-12.7273	359.392
10	-12.3232	384.324
10	-11.9192	355.006
10	-11.5152	324.802
10	-11.1111	289.157
10	-10.7071	380.436
10	-10.303	439.975
10	-9.89899	565.224
10	-9.49495	659.843
10	-9.09091	665.927
10	-8.68687	615.416
10	-8.28283	657.667
10	-7.87879	641.84
10	-7.47475	658.707
10	-7.07071	648.481
10	-6.66667	495.723
10	-6.26263	686.379
10	-5.85859	741.792
10	-5.45455	906.807
10	-5.05051	1129.32
10	-4.64646	1478.4
10	-4.24242	1832.04
10	-3.83838	2473.01
10	-3.43434	2936.5
10	-3.0303	3987.02
10	-2.62626	4655.17
10	-2.22222	6233.61
10	-1.81818	8190.55
10	-1.41414	10914.6
10	-1.0101	18259.6
10	-0.606061	29511.8
10	-0.20202	28585.2
10	0.20202	29575.5
10	0.606061	18662.7
10	1.0101	11028.4
10	1.41414	8051.91
10	1.81818	5911.15
10	2.22222	4583.49
10	2.62626	3396.96
10	3.0303	2919.02
10	3.43434	2248.14
10	3.83838	1560
10	4.24242	1400.94
10	4.64646	1183.34
10	5.05051	870.751
10	5.45455	805.316
10	5.85859	812.191
10	6.26263	695.748
10	6.66667	678.573
10	7.07071	650.98
10	7.47475	681.295
10	7.87879	634.875
10	8.28283	611.58
10	8.68687	559.052
10	9.09091	555.817
10	9.49495	516.864
10	9.89899	484.525
10	10.303	401.462
10	10.7071	434.11
10	11.1111	382.401
10	11.5152	367.393
10	11.9192	344.9
10	12.3232	311.523
10	12.7273	296.272
10	13.1313	279.165
10	13.5354	269.878
10	13.9394	291.674
10	14.3434	299.888
10	14.7475	249.355
10	15.1515	251.709
10	15.5556	221.883
10	15.9596	206.034
10	16.3636	142.381
10	16.7677	131.991
10	17.1717	129.195
10	17.5758	115.175
10	17.9798	105.446
10	18.3838	89.8837
10	18.7879	105.356
10	19.1919	109.462
10	19.596	160.662
10	20	160.662
10.303	-20	169.126
10.303	-19.596	148.222
10.303	-19.1919	161.976
10.303	-18.7879	136.351
10.303	-18.3838	131.877
10.303	-17.9798	154.739
10.303	-17.5758	161.91
10.303	-17.1717	157.698
10.303	-16.7677	149.431
10.303	-16.3636	161.195
10.303	-15.9596	199.466
10.303	-15.5556	201.041
10.303	-15.1515	234.942
10.303	-14.7475	195.596
10.303	-14.3434	201.653
10.303	-13.9394	223.562
10.303	-13.5354	259.107
10.303	-13.1313	258.575
10.303	-12.7273	281.434
10.303	-12.3232	339.578
10.303	-11.9192	373.56
10.303	-11.5152	415.187
10.303	-11.1111	502.758
10.303	-10.7071	546.014
10.303	-10.303	549.143
10.303	-9.89899	404.96
10.303	-9.49495	406.446
10.303	-9.09091	563.521
10.303	-8.68687	710.438
10.303	-8.28283	715.073
10.303	-7.87879	781.488
10.303	-7.47475	702.111
10.303	-7.07071	807.968
10.303	-6.66667	914.837
10.303	-6.26263	950.609
10.303	-5.85859	925.836
10.303	-5.45455	1061.94
10.303	-5.05051	1267.11
10.303	-4.64646	1431.57
10.303	-4.24242	1665.62
10.303	-3.83838	2089.16
10.303	-3.43434	3108.71
10.303	-3.0303	3937.45
10.303	-2.62626	5156.88
10.303	-2.22222	6544.01
10.303	-1.81818	9186.35
10.303	-1.41414	12303.4
10.303	-1.0101	19741.5
10.303	-0.606061	32557.5
10.303	-0.20202	30558
10.303	0.20202	32479.9
10.303	0.606061	19670.1
10.303	1.0101	12450.2
10.303	1.41414	8498.52
10.303	1.81818	6651.64
10.303	2.22222	5109.65
10.303	2.62626	3896.51
10.303	3.0303	2737.1
10.303	3.43434	2025.56
10.303	3.83838	1817.3
10.303	4.24242	1488.11
10.303	4.64646	1248.82
10.303	5.05051	1035.02
10.303	5.45455	867.371
10.303	5.85859	853.099
10.303	6.26263	1013.96
10.303	6.66667	892.911
10.303	7.07071	809.951
10.303	7.47475	797.694
10.303	7.87879	755.268
10.303	8.28283	729.203
10.303	8.68687	641.674
10.303	9.09091	600.283
10.303	9.49495	621.907
10.303	9.89899	432.664
10.303	10.303	395.211
10.303	10.7071	342.583
10.303	11.1111	357.119
10.303	11.5152	372.285
10.303	11.9192	290.21
10.303	12.3232	244.039
10.303	12.7273	280.63
10.303	13.1313	300.053
10.303	13.5354	309.623
10.303	13.9394	252.764
10.303	14.3434	203.143
10.303	14.7475	221.205
10.303	15.1515	214.194
10.303	15.5556	195.864
10.303	15.9596	144.823
10.303	16.3636	99.3931
10.303	16.7677	101.268
10.303	17.1717	108.889
10.303	17.5758	102.19
10.303	17.9798	106.378
10.303	18.3838	93.8865
10.303	18.7879	87.1679
10.303	19.1919	113.145
10.303	19.596	115.051
10.303	20	115.051
10.6061	-20	118.095
10.6061	-19.596	133.229
10.6061	-19.1919	143.994
10.6061	-18.7879	156.962
10.6061	-18.3838	179.366
10.6061	-17.9798	162.087
10.6061	-17.5758	170.365
10.6061	-17.1717	193.28
10.6061	-16.7677	174.693
10.6061	-16.3636	189.282
10.6061	-15.9596	184.686
10.6061	-15.5556	190.873
10.6061	-15.1515	239.277
10.6061	-14.7475	260.519
10.6061	-14.3434	223.932
10.6061	-13.9394	255.796
10.6061	-13.5354	279.849
10.6061	-13.1313	304.113
10.6061	-12.7273	301.609
10.6061	-12.3232	324.163
10.6061	-11.9192	368.831
10.6061	-11.5152	437.14
10.6061	-11.1111	439.221
10.6061	-10.7071	458.11
10.6061	-10.303	515.374
10.6061	-9.89899	612.585
10.6061	-9.49495	601.491
10.6061	-9.09091	639.138
10.6061	-8.68687	635.199
10.6061	-8.28283	707.221
10.6061	-7.87879	760.8
10.6061	-7.47475	1030.6
10.6061	-7.07071	1107.92
10.6061	-6.66667	1028.49
10.6061	-6.26263	954.448
10.6061	-5.85859	1231.84
10.6061	-5.45455	1295.83
10.6061	-5.05051	1740.94
10.6061	-4.64646	1704.82
10.6061	-4.24242	1634.03
10.6061	-3.83838	2368.29
10.6061	-3.43434	3198.37
10.6061	-3.0303	4372.52
10.6061	-2.62626	5963.48
10.6061	-2.22222	7677.38
10.6061	-1.81818	10182.3
10.6061	-1.41414	14980.4
10.6061	-1.0101	23472.7
10.6061	-0.606061	39602.3
10.6061	-0.20202	37885.8
10.6061	0.20202	38387.8
10.6061	0.606061	23486.1
10.6061	1.0101	14620.8
10.6061	1.41414	10500.6
10.6061	1.81818	7939.17
10.6061	2.22222	5956.44
10.6061	2.62626	4788.96
10.6061	3.0303	3476.66
10.6061	3.43434	2639.37
10.6061	3.83838	2056.14
10.6061	4.24242	1830.89
10.6061	4.64646	1639.09
10.6061	5.05051	1329.77
10.6061	5.45455	1127.76
10.6061	5.85859	1226.51
10.6061	6.26263	1092.15
10.6061	6.66667	1012.69
10.6061	7.07071	971.63
10.6061	7.47475	948.424
10.6061	7.87879	895.59
10.6061	8.28283	675.205
10.6061	8.68687	589.333
10.6061	9.09091	546.631
10.6061	9.49495	403.081
10.6061	9.89899	418.822
10.6061	10.303	440.481
10.6061	10.7071	439.919
10.6061	11.1111	390.505
10.6061	11.5152	368.422
10.6061	11.9192	409.384
10.6061	12.3232	340.442
10.6061	12.7273	308.453
10.6061	13.1313	302.589
10.6061	13.5354	272.016
10.6061	13.9394	239.202
10.6061	14.3434	203.885
10.6061	14.7475	135.127
10.6061	15.1515	114.78
10.6061	15.5556	101.643
10.6061	15.9596	89.866
10.6061	16.3636	150.742
10.6061	16.7677	142.632
10.6061	17.1717	121.332
10.6061	17.5758	125.273
10.6061	17.9798	110.74
10.6061	18.3838	161.458
10.6061	18.7879	156.267
10.6061	19.1919	137.141
10.6061	19.596	118.491
10.6061	20	118.491
10.9091	-20	70.1273
10.9091	-19.596	93.1618
10.9091	-19.1919	110.727
10.9091	-18.7879	118.556
10.9091	-18.3838	117.214
10.9091	-17.9798	125.715
10.9091	-17.5758	155.774
10.9091	-17.1717	159.436
10.9091	-16.7677	153.018
10.9091	-16.3636	150.655
10.9091	-15.9596	199.261
10.9091	-15.5556	260.005
10.9091	-15.1515	267.461
10.9091	-14.7475	275.647
10.9091	-14.3434	308.553
10.9091	-13.9394	316.223
10.9091	-13.5354	326.657
10.9091	-13.1313	367.094
10.9091	-12.7273	305.102
10.9091	-12.3232	288.974
10.9091	-11.9192	355.331
10.9091	-11.5152	433.194
10.9091	-11.1111	413.343
10.9091	-10.7071	447.529
10.9091	-10.303	524.859
10.9091	-9.89899	607.886
10.9091	-9.49495	625.879
10.9091	-9.09091	694.874
10.9091	-8.68687	817.762
10.9091	-8.28283	823.976
10.9091	-7.87879	878.868
10.9091	-7.47475	967.299
10.9091	-7.07071	1044.63
10.9091	-6.66667	1234.93
10.9091	-6.26263	1433.8
10.9091	-5.85859	1454.23
10.9091	-5.45455	1705.26
10.9091	-5.05051	2249.05
10.9091	-4.64646	2423.52
10.9091	-4.24242	2401.55
10.9091	-3.83838	2992.91
10.9091	-3.43434	4048.98
