Parent,Nuclide,Atoms_EOB,Atoms_after_cooling,Activity_EOB_Bq,Activity_after_cooling_Bq
Eu158,"Nuclide: Gd-158, decay dataset: icrp107_ame2020_nubase2020",-1336896904.2303398,-1336896904.711201,-0.0,-0.0
Eu159,"Nuclide: Eu-159, decay dataset: icrp107_ame2020_nubase2020",1430319137.9825308,1.6072566388098771e-15,912911.3055188975,1.0258429167839049e-18
Eu159,"Nuclide: Gd-159, decay dataset: icrp107_ame2020_nubase2020",-1454056371.4588912,-591033423.171256,-15150.45718942155,-6158.238945226851
Eu159,"Nuclide: Tb-159, decay dataset: icrp107_ame2020_nubase2020",23737233.47636043,614770656.6476164,0.0,0.0
Gd142,"Nuclide: Gd-142, decay dataset: icrp107_ame2020_nubase2020",617909398.3716156,0.0,6101170.332233297,0.0
Gd142,"Nuclide: Eu-142, decay dataset: icrp107_ame2020_nubase2020",21307221.63350399,0.0,6311555.812320154,0.0
Gd142,"Nuclide: Sm-142, decay dataset: icrp107_ame2020_nubase2020",-649702926.7296693,-680.4739032884509,-103540.66120941166,-0.10844451361314449
Gd142,"Nuclide: Pm-142, decay dataset: icrp107_ame2020_nubase2020",-14299509.092870345,-6.395876693165834,-244732.4545954168,-0.10946379992782629
Gd142,"Nuclide: Nd-142, decay dataset: icrp107_ame2020_nubase2020",24785815.817420032,24786502.687200014,0.0,0.0
Gd144,"Nuclide: Gd-144, decay dataset: icrp107_ame2020_nubase2020",126702633.1609388,1.3386888768790373e-89,327455.5292506554,3.459762940550576e-92
Gd144,"Nuclide: Eu-144, decay dataset: icrp107_ame2020_nubase2020",5009174.869153394,5.292490908591543e-91,340401.5134789616,3.596544266107227e-92
Gd144,"Nuclide: Sm-144, decay dataset: icrp107_ame2020_nubase2020",-131711808.03009221,-131711808.03009221,-0.0,-0.0
Gd145,"Nuclide: Gd-145, decay dataset: icrp107_ame2020_nubase2020",39479344.108702205,5.614027661849543e-12,19829.707289349866,2.8198169894177917e-15
Gd145,"Nuclide: Eu-145, decay dataset: icrp107_ame2020_nubase2020",-39585967.34816925,-35219026.75922736,-53.55478588377047,-47.646869925800445
Gd145,"Nuclide: Sm-145, decay dataset: icrp107_ame2020_nubase2020",106628.24855378114,35950602.72127611,0.0025159677918402254,0.8482795110186285
Gd145,"Nuclide: Pm-145, decay dataset: icrp107_ame2020_nubase2020",-5.009099451476006,-738062.0532516019,-6.216088034699812e-09,-0.0009159048931902075
Gd145,"Nuclide: Nd-145, decay dataset: icrp107_ame2020_nubase2020",1.2712991465898438e-05,6486.091215554343,0.0,0.0
Gd146,"Nuclide: Gd-146, decay dataset: icrp107_ame2020_nubase2020",18175.889125204776,17916.75215956853,0.003020856424247927,0.0029777875233534543
Gd146,"Nuclide: Eu-146, decay dataset: icrp107_ame2020_nubase2020",1919.1798558006126,3543.0687829682965,0.0033398462130323496,0.006165813392394833
Gd146,"Nuclide: Sm-146, decay dataset: icrp107_ame2020_nubase2020",-20095.069006789276,-41554.88997457447,-4.285317907585195e-12,-8.861672189113267e-12
Gd146,"Nuclide: Nd-142, decay dataset: icrp107_ame2020_nubase2020",2.5783885072222445e-05,20095.069057821536,0.0,0.0
Gd147,"Nuclide: Gd-147, decay dataset: icrp107_ame2020_nubase2020",226364.8741009386,146279.62640800333,1.1439499435759155,0.739233819029379
Gd147,"Nuclide: Eu-147, decay dataset: icrp107_ame2020_nubase2020",-242327.30314002646,-392051.6664807959,-0.08066720788391564,-0.13050825421420761
Gd147,"Nuclide: Sm-147, decay dataset: icrp107_ame2020_nubase2020",15962.42903908848,261734.46911202776,3.3076830128736136e-15,5.423577171402634e-14
Gd147,"Nuclide: Nd-143, decay dataset: icrp107_ame2020_nubase2020",-6.545245372284775e-10,-15962.429039235842,-0.0,-0.0
Gd152,"Nuclide: Gd-152, decay dataset: icrp107_ame2020_nubase2020",0.0,0.0,0.0,0.0
Gd152,"Nuclide: Sm-148, decay dataset: icrp107_ame2020_nubase2020",0.0,0.0,0.0,0.0
Gd152,"Nuclide: Nd-144, decay dataset: icrp107_ame2020_nubase2020",0.0,0.0,0.0,0.0
Gd152,"Nuclide: Ce-140, decay dataset: icrp107_ame2020_nubase2020",0.0,0.0,0.0,0.0
Gd153,"Nuclide: Gd-153, decay dataset: icrp107_ame2020_nubase2020",2736.5919971097746,2728.7129245787696,9.132450098310061e-05,9.106156358948708e-05
Gd153,"Nuclide: Eu-153, decay dataset: icrp107_ame2020_nubase2020",-2736.5919971097746,-5465.304921688545,-0.0,-0.0
Gd154,"Nuclide: Gd-154, decay dataset: icrp107_ame2020_nubase2020",0.0,0.0,0.0,0.0
Gd155,"Nuclide: Gd-155, decay dataset: icrp107_ame2020_nubase2020",0.0,0.0,0.0,0.0
Gd156,"Nuclide: Gd-156, decay dataset: icrp107_ame2020_nubase2020",0.0,0.0,0.0,0.0
Gd157,"Nuclide: Gd-157, decay dataset: icrp107_ame2020_nubase2020",0.0,0.0,0.0,0.0
Gd158,"Nuclide: Gd-158, decay dataset: icrp107_ame2020_nubase2020",0.0,0.0,0.0,0.0
Gd159,"Nuclide: Gd-159, decay dataset: icrp107_ame2020_nubase2020",41952804.65638336,17052646.81232359,437.1248483887757,177.67907803823311
Gd159,"Nuclide: Tb-159, decay dataset: icrp107_ame2020_nubase2020",-41952804.65638336,-59005451.46870695,-0.0,-0.0
Gd160,"Nuclide: Gd-160, decay dataset: icrp107_ame2020_nubase2020",0.0,0.0,0.0,0.0
Gd162,"Nuclide: Gd-162, decay dataset: icrp107_ame2020_nubase2020",514898716.7355478,1.278143735040748e-43,708136.098768212,1.757820885503675e-46
Gd162,"Nuclide: Tb-162, decay dataset: icrp107_ame2020_nubase2020",4891537809.987686,1.2142410376347124e-42,7435429.038586259,1.8457187538523755e-45
Gd162,"Nuclide: Dy-162, decay dataset: icrp107_ame2020_nubase2020",-5406436526.723235,-5406436526.723235,-0.0,-0.0
Tb146,"Nuclide: Tb-146, decay dataset: icrp107_ame2020_nubase2020",29147847.377731767,0.0,878423.8360550595,0.0
Tb146,"Nuclide: Gd-146, decay dataset: icrp107_ame2020_nubase2020",-29148008.124572266,-28732439.657593224,-4.844436879571518,-4.775368859595116
Tb146,"Nuclide: Eu-146, decay dataset: icrp107_ame2020_nubase2020",160.7698972209957,-3033680.8860868085,0.00027977926653421844,-5.279352838308598
Tb146,"Nuclide: Sm-146, decay dataset: icrp107_ame2020_nubase2020",-0.02305672075072611,31766120.561382454,-4.9168966919145985e-18,6.774195463086523e-09
Tb146,"Nuclide: Nd-142, decay dataset: icrp107_ame2020_nubase2020",1.6869871389975142e-12,-0.017702419505425986,0.0,-0.0
Tb147,"Nuclide: Tb-147, decay dataset: icrp107_ame2020_nubase2020",5056948.004683286,198.871009615954,593.7007540115957,0.023348048714500046
Tb147,"Nuclide: Gd-147, decay dataset: icrp107_ame2020_nubase2020",-5284413.540199021,-3415057.5872087493,-26.705135216548193,-17.25822060384656
Tb147,"Nuclide: Eu-147, decay dataset: icrp107_ame2020_nubase2020",228112.3270136022,3877306.5569204725,0.07593525065335724,1.2906985304748801
Tb147,"Nuclide: Sm-147, decay dataset: icrp107_ame2020_nubase2020",-646.7914978676597,-463094.6322193552,-1.3402604610670867e-16,-9.596097464827854e-14
Tb147,"Nuclide: Nd-143, decay dataset: icrp107_ame2020_nubase2020",1.1415336256787913e-12,646.7914980154942,0.0,0.0
Tb148,"Nuclide: Tb-148, decay dataset: icrp107_ame2020_nubase2020",1900539.5131733024,0.1132809825642887,365.93155697190156,2.1811220465415843e-05
Tb148,"Nuclide: Gd-148, decay dataset: icrp107_ame2020_nubase2020",-1900542.4195120453,-1900494.1848807712,-0.0005595894375211816,-0.0005595752354755411
Tb148,"Nuclide: Sm-144, decay dataset: icrp107_ame2020_nubase2020",2.9063387432656036,1900496.977938532,0.0,0.0
Tb156,"Nuclide: Tb-156, decay dataset: icrp107_ame2020_nubase2020",95175.68750220387,83610.09823962071,0.14271971151351473,0.1253766525206238
Tb156,"Nuclide: Gd-156, decay dataset: icrp107_ame2020_nubase2020",-95175.68750220387,-178785.7857418246,-0.0,-0.0
Tb157,"Nuclide: Tb-157, decay dataset: icrp107_ame2020_nubase2020",73.68344257947417,73.68147310540752,2.2795143379772906e-08,2.2794534091686456e-08
Tb157,"Nuclide: Gd-157, decay dataset: icrp107_ame2020_nubase2020",-73.68344257947416,-147.36491568488168,-0.0,-0.0
Tb158,"Nuclide: Tb-158, decay dataset: icrp107_ame2020_nubase2020",63.33768117279569,63.337013395150954,7.728948668974215e-09,7.728867181634564e-09
Tb158,"Nuclide: Gd-158, decay dataset: icrp107_ame2020_nubase2020",-63.33768117279569,-126.67469456794666,-0.0,-0.0
Tb159,"Nuclide: Tb-159, decay dataset: icrp107_ame2020_nubase2020",0.0,0.0,0.0,0.0
Tb160,"Nuclide: Tb-160, decay dataset: icrp107_ame2020_nubase2020",132587.83764561606,131322.77887209094,0.014712182687970416,0.014571809512590126
Tb160,"Nuclide: Dy-160, decay dataset: icrp107_ame2020_nubase2020",-132587.83764561606,-263910.616517707,-0.0,-0.0
Tb161,"Nuclide: Tb-161, decay dataset: icrp107_ame2020_nubase2020",2300411.624711127,2080730.9251613144,2.672333759351504,2.4171358880754714
Tb161,"Nuclide: Dy-161, decay dataset: icrp107_ame2020_nubase2020",-2300411.624711127,-4381142.549872441,-0.0,-0.0
Tb162,"Nuclide: Tb-162, decay dataset: icrp107_ame2020_nubase2020",258393913.37308222,2.371482602926169e-49,392774.1502815848,3.604794912204461e-52
Tb162,"Nuclide: Dy-162, decay dataset: icrp107_ame2020_nubase2020",-258393913.37308222,-258393913.37308222,-0.0,-0.0
Tb163,"Nuclide: Tb-163, decay dataset: icrp107_ame2020_nubase2020",307692495.5153914,1.8122142122032773e-14,182287.33824439926,1.0736163861191145e-17
Tb163,"Nuclide: Dy-163, decay dataset: icrp107_ame2020_nubase2020",-307692495.5153914,-307692495.5153914,-0.0,-0.0
Tb164,"Nuclide: Tb-164, decay dataset: icrp107_ame2020_nubase2020",185060744.05759332,5.928111796155512e-137,712635.183199147,2.2828077653051926e-139
Tb164,"Nuclide: Dy-164, decay dataset: icrp107_ame2020_nubase2020",-185060744.05759332,-185060744.05759332,-0.0,-0.0
Tb165,"Nuclide: Tb-165, decay dataset: icrp107_ame2020_nubase2020",148235840.51844314,5.3540361340666745e-198,811605.4890465447,2.9313862961646007e-200
Tb165,"Nuclide: Dy-165m, decay dataset: icrp107_ame2020_nubase2020",218443672.1977526,7.889828160049012e-198,2007605.6151555704,7.251143124158624e-200
Tb165,"Nuclide: Dy-165, decay dataset: icrp107_ame2020_nubase2020",-372288834.17778426,-298851.81032301893,-30711.577140374196,-24.65346683455157
Tb165,"Nuclide: Ho-165, decay dataset: icrp107_ame2020_nubase2020",5609321.461588511,5908173.27191153,0.0,0.0
Dy148,"Nuclide: Dy-148, decay dataset: icrp107_ame2020_nubase2020",5055622.35025604,2.2142724810504121e-125,17698.43625280716,7.751599632482667e-128
Dy148,"Nuclide: Tb-148, decay dataset: icrp107_ame2020_nubase2020",-5349864.170905863,-0.31887675350343414,-1030.0675740116856,-6.1396811843615e-05
Dy148,"Nuclide: Gd-148, decay dataset: icrp107_ame2020_nubase2020",294241.8453986305,294234.6790554269,8.663559785426329e-05,8.663348781982195e-05
Dy148,"Nuclide: Sm-144, decay dataset: icrp107_ame2020_nubase2020",-0.024748808090928286,-294234.3849274815,-0.0,-0.0
Dy149,"Nuclide: Dy-149, decay dataset: icrp107_ame2020_nubase2020",1267026.338939183,7.807309846674099e-98,3485.06243861462,2.147466193642877e-100
Dy149,"Nuclide: Tb-149, decay dataset: icrp107_ame2020_nubase2020",-1288936.0935492788,-22688.55998374007,-60.265394417842565,-1.060824522671107
Dy149,"Nuclide: Gd-149, decay dataset: icrp107_ame2020_nubase2020",21916.64383316587,43455.23975013957,0.018946883830588773,0.03756694618225887
Dy149,"Nuclide: Eu-149, decay dataset: icrp107_ame2020_nubase2020",-6.889495679139094,-23026.13831491134,-5.936759688749639e-07,-0.0019841894980710865
Dy149,"Nuclide: Sm-149, decay dataset: icrp107_ame2020_nubase2020",0.0002726092036798545,2259.4588211210407,0.0,0.0
Dy150,"Nuclide: Dy-150, decay dataset: icrp107_ame2020_nubase2020",1267014.7376078377,4.414429522240133e-55,2041.4404767567912,7.112620588380601e-58
Dy150,"Nuclide: Tb-150, decay dataset: icrp107_ame2020_nubase2020",-1312069.6868567446,-11012.55185403576,-72.59398181217455,-0.6093007078859424
Dy150,"Nuclide: Gd-150, decay dataset: icrp107_ame2020_nubase2020",45054.94924924996,56067.501057960486,5.528664579445862e-10,6.880007908617271e-10
Dy150,"Nuclide: Sm-146, decay dataset: icrp107_ame2020_nubase2020",-3.431531392273564e-07,-45851.79100913552,-7.317816585144542e-23,-9.777995837681215e-12
Dy150,"Nuclide: Nd-142, decay dataset: icrp107_ame2020_nubase2020",2.713328814648162e-14,796.841805210788,0.0,0.0
Dy158,"Nuclide: Dy-158, decay dataset: icrp107_ame2020_nubase2020",0.0,0.0,0.0,0.0
Dy159,"Nuclide: Dy-159, decay dataset: icrp107_ame2020_nubase2020",2533.645273881296,2521.512442889142,0.00014076359057032378,0.0001400895179715096
Dy159,"Nuclide: Tb-159, decay dataset: icrp107_ame2020_nubase2020",-2533.645273881296,-5055.157716770438,-0.0,-0.0
Dy160,"Nuclide: Dy-160, decay dataset: icrp107_ame2020_nubase2020",0.0,0.0,0.0,0.0
Dy161,"Nuclide: Dy-161, decay dataset: icrp107_ame2020_nubase2020",0.0,0.0,0.0,0.0
Dy162,"Nuclide: Dy-162, decay dataset: icrp107_ame2020_nubase2020",0.0,0.0,0.0,0.0
Dy163,"Nuclide: Dy-163, decay dataset: icrp107_ame2020_nubase2020",0.0,0.0,0.0,0.0
Dy164,"Nuclide: Dy-164, decay dataset: icrp107_ame2020_nubase2020",0.0,0.0,0.0,0.0
Dy165,"Nuclide: Dy-165, decay dataset: icrp107_ame2020_nubase2020",46542276.836990945,37361.43126615391,3839.4563418071884,3.0820921098518004
Dy165,"Nuclide: Ho-165, decay dataset: icrp107_ame2020_nubase2020",-46542276.836990945,-46579638.2682571,-0.0,-0.0
Dy166,"Nuclide: Dy-166, decay dataset: icrp107_ame2020_nubase2020",1876762.2288295552,1530632.8167298455,4.428351196536646,3.611634740566516
Dy166,"Nuclide: Ho-166, decay dataset: icrp107_ame2020_nubase2020",917832.6732705618,1241940.9182505931,6.594041559942863,8.922552300035532
Dy166,"Nuclide: Er-166, decay dataset: icrp107_ame2020_nubase2020",-2794594.9021001174,-5567168.637080556,-0.0,-0.0
Dy167,"Nuclide: Dy-167, decay dataset: icrp107_ame2020_nubase2020",64599522.572615825,7.826816539979734e-63,120368.21757184732,1.4583698433997042e-65
Dy167,"Nuclide: Ho-167, decay dataset: icrp107_ame2020_nubase2020",-66827091.95592043,-312174.7392663106,-4150.628169737137,-19.38916132298201
Dy167,"Nuclide: Er-167, decay dataset: icrp107_ame2020_nubase2020",2227569.3833046053,2539744.122570916,0.0,0.0
Dy168,"Nuclide: Dy-168, decay dataset: icrp107_ame2020_nubase2020",70836137.45448977,1.0582795823868745e-42,94061.05164432246,1.4052557639379664e-45
Dy168,"Nuclide: Ho-168, decay dataset: icrp107_ame2020_nubase2020",37092829.544470124,5.541604117927768e-43,143315.44157045768,2.1411077313940997e-45
Dy168,"Nuclide: Er-168, decay dataset: icrp107_ame2020_nubase2020",-107928966.99895991,-107928966.99895991,-0.0,-0.0
Ho150,"Nuclide: Ho-150, decay dataset: icrp107_ame2020_nubase2020",2534052.68423107,0.0,22870.722310743848,0.0
Ho150,"Nuclide: Dy-150, decay dataset: icrp107_ame2020_nubase2020",-3084745.64617839,-1.0747619459266629e-54,-4970.206293335931,-1.7316787833384165e-57
Ho150,"Nuclide: Tb-150, decay dataset: icrp107_ame2020_nubase2020",554089.9794821428,4650.625414162881,30.656601776386115,0.2573090592007845
Ho150,"Nuclide: Gd-150, decay dataset: icrp107_ame2020_nubase2020",-3397.0175348274115,-8047.6429464201865,-4.168458922605369e-11,-9.875212212483247e-11
Ho150,"Nuclide: Sm-146, decay dataset: icrp107_ame2020_nubase2020",4.6024372463512815e-09,3457.097182305327,9.814799214505163e-25,7.372336197795616e-13
Ho150,"Nuclide: Nd-142, decay dataset: icrp107_ame2020_nubase2020",2.7133242621610898e-14,-60.07965004802001,0.0,-0.0
Ho161,"Nuclide: Ho-161, decay dataset: icrp107_ame2020_nubase2020",542557.8227402325,662.6016655430647,42.122807473469386,0.05144270567937938
Ho161,"Nuclide: Dy-161, decay dataset: icrp107_ame2020_nubase2020",-542557.8227402325,-543220.4244057755,-0.0,-0.0
Ho162,"Nuclide: Ho-162, decay dataset: icrp107_ame2020_nubase2020",2524154.0409332924,3.185930306636677e-23,1944.011396413227,2.4536873438952164e-26
Ho162,"Nuclide: Dy-162, decay dataset: icrp107_ame2020_nubase2020",-2524154.0409332924,-2524154.0409332924,-0.0,-0.0
Ho163,"Nuclide: Ho-163, decay dataset: icrp107_ame2020_nubase2020",0.6134158641072026,0.6134156093753675,2.9482857402490428e-12,2.948284515921012e-12
Ho163,"Nuclide: Dy-163, decay dataset: icrp107_ame2020_nubase2020",-0.6134158641072026,-1.2268314734825703,-0.0,-0.0
Ho164,"Nuclide: Ho-164, decay dataset: icrp107_ame2020_nubase2020",15541634.984259505,1.7530744828470992e-08,6191.172684270854,6.983555374120983e-12
Ho164,"Nuclide: Dy-164, decay dataset: icrp107_ame2020_nubase2020",-15541634.984259505,-15541634.984259522,-0.0,-0.0
Ho165,"Nuclide: Ho-165, decay dataset: icrp107_ame2020_nubase2020",0.0,0.0,0.0,0.0
Ho166,"Nuclide: Ho-166, decay dataset: icrp107_ame2020_nubase2020",2548656.127397658,1370036.5152839902,18.310466510390913,9.842837353164077
Ho166,"Nuclide: Er-166, decay dataset: icrp107_ame2020_nubase2020",-2548656.127397658,-3918692.642681648,-0.0,-0.0
Ho167,"Nuclide: Ho-167, decay dataset: icrp107_ame2020_nubase2020",21042691.344096366,98298.40700142519,1306.9607685083836,6.105310364388159
Ho167,"Nuclide: Er-167, decay dataset: icrp107_ame2020_nubase2020",-21042691.344096366,-21140989.75109779,-0.0,-0.0
Ho168,"Nuclide: Ho-168, decay dataset: icrp107_ame2020_nubase2020",46811318.05841692,4.92826548338856e-138,180864.7331688213,1.904132288105728e-140
Ho168,"Nuclide: Er-168, decay dataset: icrp107_ame2020_nubase2020",-46811318.05841692,-46811318.05841692,-0.0,-0.0
Ho170,"Nuclide: Ho-170, decay dataset: icrp107_ame2020_nubase2020",27868338.017465036,2.432108227933854e-150,116647.70485324533,1.018000580319442e-152
Ho170,"Nuclide: Er-170, decay dataset: icrp107_ame2020_nubase2020",-27868338.017465036,-27868338.017465036,-0.0,-0.0
Er162,"Nuclide: Er-162, decay dataset: icrp107_ame2020_nubase2020",0.0,0.0,0.0,0.0
Er163,"Nuclide: Er-163, decay dataset: icrp107_ame2020_nubase2020",849063.521720762,1.409821943489457,130.783552488232,0.0002171586900491688
Er163,"Nuclide: Ho-163, decay dataset: icrp107_ame2020_nubase2020",-849063.5482143789,-849064.6054476441,-4.080888836171715e-06,-4.08089391759517e-06
Er163,"Nuclide: Dy-163, decay dataset: icrp107_ame2020_nubase2020",0.026493616782985695,849063.2221193174,0.0,0.0
Er164,"Nuclide: Er-164, decay dataset: icrp107_ame2020_nubase2020",0.0,0.0,0.0,0.0
Er165,"Nuclide: Er-165, decay dataset: icrp107_ame2020_nubase2020",476850.40889373975,95722.79566231696,8.862277897725031,1.7790107767227252
Er165,"Nuclide: Ho-165, decay dataset: icrp107_ame2020_nubase2020",-476850.40889373975,-572573.2045560568,-0.0,-0.0
Er166,"Nuclide: Er-166, decay dataset: icrp107_ame2020_nubase2020",0.0,0.0,0.0,0.0
Er167,"Nuclide: Er-167, decay dataset: icrp107_ame2020_nubase2020",0.0,0.0,0.0,0.0
Er168,"Nuclide: Er-168, decay dataset: icrp107_ame2020_nubase2020",0.0,0.0,0.0,0.0
Er169,"Nuclide: Er-169, decay dataset: icrp107_ame2020_nubase2020",170723.67914769967,158587.62446970848,0.1457060638987992,0.1353484101320895
Er169,"Nuclide: Tm-169, decay dataset: icrp107_ame2020_nubase2020",-170723.67914769967,-329311.30361740815,-0.0,-0.0
Er170,"Nuclide: Er-170, decay dataset: icrp107_ame2020_nubase2020",0.0,0.0,0.0,0.0
Er171,"Nuclide: Er-171, decay dataset: icrp107_ame2020_nubase2020",3201172.977159631,349996.5897092081,82.00594374973703,8.966026157624238
Er171,"Nuclide: Tm-171, decay dataset: icrp107_ame2020_nubase2020",-3202603.176113323,-3549592.169083544,-0.03663807689732126,-0.040607663108247184
Er171,"Nuclide: Yb-171, decay dataset: icrp107_ame2020_nubase2020",1430.1989536917172,3201025.778328028,0.0,0.0
Er172,"Nuclide: Er-172, decay dataset: icrp107_ame2020_nubase2020",632548.3805058558,451385.6056619865,2.470414280569041,1.762884042765096
Er172,"Nuclide: Tm-172, decay dataset: icrp107_ame2020_nubase2020",-2813292.0763529134,-4173362.3962998753,-8.516882734170405,-12.634322058220455
Er172,"Nuclide: Yb-172, decay dataset: icrp107_ame2020_nubase2020",2180743.6958470577,5902720.486484947,0.0,0.0
Er173,"Nuclide: Er-173, decay dataset: icrp107_ame2020_nubase2020",7614641.070842132,3.9094354086249154e-296,61344.33971676182,3.149481788783796e-298
Er173,"Nuclide: Tm-173, decay dataset: icrp107_ame2020_nubase2020",-7636791.3184463205,-1014202.15304807,-178.44594022740475,-23.69846827478074
Er173,"Nuclide: Yb-173, decay dataset: icrp107_ame2020_nubase2020",22150.247604188695,1036352.4006522588,0.0,0.0
Tm168,"Nuclide: Tm-168, decay dataset: icrp107_ame2020_nubase2020",3135.6995301426264,3112.4403436121142,0.0002702069270897366,0.00026820265555204536
Tm168,"Nuclide: Er-168, decay dataset: icrp107_ame2020_nubase2020",-3135.6995301426264,-6248.139873754741,-0.0,-0.0
Tm169,"Nuclide: Tm-169, decay dataset: icrp107_ame2020_nubase2020",0.0,0.0,0.0,0.0
Tm170,"Nuclide: Tm-170, decay dataset: icrp107_ame2020_nubase2020",3980.005446263926,3958.611136852875,0.00024828724887058877,0.00024695259385644995
