parent_nuclide,parent_original,production_rate,nuclide,original_nuclide,atom_number_EOL,activity_EOL_Bq,is_stable,decay_constant,half_life,half_life_seconds
Ho165,Ho165,1.38e-07,Ho165,Ho165,372093264000000.0,0.0,True,0.0,稳定,inf
Ho166,Ho166,1.62e-07,Ho166,Ho166,70227947307044.67,504542948.5115093,False,7.184361324211705e-06,1.12 天,96480.0
Ho166,Ho166,1.62e-07,Er166,Er-166,366577188692955.3,0.0,True,0.0,稳定,inf
Ho167,Ho167,1.87e-07,Ho167,Ho167,9395920192214.875,583580250.0,False,6.21099624157657e-05,3.10 小时,11160.0
Ho167,Ho167,1.87e-07,Er167,Er-167,494817415807785.1,0.0,True,0.0,稳定,inf
Ho168,Ho168,1.5e-07,Ho168,Ho168,121156638669.6674,468112500.0,False,0.0038636966586396058,2.99 分钟,179.4
Ho168,Ho168,1.5e-07,Er168,Er-168,404328043361330.3,0.0,True,0.0,稳定,inf
Ho170,Ho170,8.93e-08,Ho170,Ho170,66580232819.700294,278682975.0,False,0.004185671380192907,2.76 分钟,165.6
Ho170,Ho170,8.93e-08,Er170,Er-170,240715510167180.3,0.0,True,0.0,稳定,inf
Er162,Er162,4.06e-09,Er162,Er162,10947091679999.998,0.0,True,0.0,稳定,inf
Er163,Er163,4.06e-09,Er163,Er163,82256848327.56682,12670244.999999998,False,0.00015403270679109895,1.25 小时,4500.0
Er163,Er163,4.06e-09,Ho163,Ho-163,10864812440767.404,52.21999211940305,False,4.806340873723785e-12,4573.03 年,144215152185.6
Er163,Er163,4.06e-09,Dy163,Dy-163,22391007.918090817,0.0,True,0.0,稳定,inf
Er164,Er164,4.06e-09,Er164,Er164,10947091679999.998,0.0,True,0.0,稳定,inf
Er165,Er165,1.22e-08,Er165,Er165,2048592407718.249,38073145.95469794,False,1.8585027363790896e-05,10.36 小时,37296.0
Er165,Er165,1.22e-08,Ho165,Ho-165,30846609192281.75,0.0,True,0.0,稳定,inf
Er166,Er166,3.65e-08,Er166,Er166,98415972000000.02,0.0,True,0.0,稳定,inf
Er167,Er167,4.87e-08,Er167,Er167,131311173600000.0,0.0,True,0.0,稳定,inf
Er168,Er168,8.12e-08,Er168,Er168,218941833600000.0,0.0,True,0.0,稳定,inf
Er169,Er169,8.93e-08,Er169,Er169,170332308143200.16,145372043.86786717,False,8.534613629825961e-07,9.40 天,812160.0
Er169,Er169,8.93e-08,Tm169,Tm-169,70449782256799.84,0.0,True,0.0,稳定,inf
Er170,Er170,9.74e-08,Er170,Er170,262622347200000.0,0.0,True,0.0,稳定,inf
Er171,Er171,6.09e-08,Er171,Er171,7418909662549.039,190053674.95361015,False,2.561746720181928e-05,7.52 小时,27057.6
Er171,Er171,6.09e-08,Tm171,Tm-171,156048292206413.94,1785206.9129878196,False,1.1440092600477966e-08,1.92 年,60589298.0736
Er171,Er171,6.09e-08,Yb171,Yb-171,739173331036.29,0.0,True,0.0,稳定,inf
Er172,Er172,7.31e-08,Er172,Er172,56411717529605.125,220315657.85547575,False,3.905494594094801e-06,2.05 天,177480.0
Er172,Er172,7.31e-08,Tm172,Tm-172,59744210616950.57,180867973.20020455,False,3.0273723819005295e-06,2.65 天,228960.0
Er172,Er172,7.31e-08,Yb172,Yb-172,80945648653444.31,0.0,True,0.0,稳定,inf
Er173,Er173,2.44e-08,Er173,Er173,9452000723.291403,76146300.0,False,0.008056103911668356,1.43 分钟,86.03999999999999
Er173,Er173,2.44e-08,Tm173,Tm-173,3258765097347.931,76146299.86966944,False,2.3366612073892437e-05,8.24 小时,29664.0
Er173,Er173,2.44e-08,Yb173,Yb-173,62522186101928.78,0.0,True,0.0,稳定,inf
Tm168,Tm168,1.62e-08,Tm168,Tm168,42094079076366.16,3627296.4442418786,False,8.617117950629866e-08,93.10 天,8043839.999999999
Tm168,Tm168,1.62e-08,Er168,Er-168,1586275880181.4844,0.0,True,0.0,稳定,inf
Tm168,Tm168,1.62e-08,Yb168,Yb-168,158643452.36338472,0.0,True,0.0,稳定,inf
Tm169,Tm169,3.25e-08,Tm169,Tm169,87630660000000.0,0.0,True,0.0,稳定,inf
Tm170,Tm170,2.84e-08,Tm170,Tm170,74548603063378.84,4650613.626452928,False,6.238364550572631e-08,128.60 天,11111040.0
Tm170,Tm170,2.84e-08,Yb170,Yb-170,2024456619722.1875,0.0,True,0.0,稳定,inf
Tm170,Tm170,2.84e-08,Er170,Er-170,2655516898.973709,0.0,True,0.0,稳定,inf
Tm171,Tm171,3.25e-08,Tm171,Tm171,87199002136288.36,997564.6591084149,False,1.1440092600477966e-08,1.92 年,60589298.0736
Tm171,Tm171,3.25e-08,Yb171,Yb-171,431657863711.6406,0.0,True,0.0,稳定,inf
Tm172,Tm172,4.87e-08,Tm172,Tm172,46531331822210.27,140867668.85160863,False,3.0273723819005295e-06,2.65 天,228960.0
Tm172,Tm172,4.87e-08,Yb172,Yb-172,84779841777789.72,0.0,True,0.0,稳定,inf
Tm173,Tm173,4.87e-08,Tm173,Tm173,6504174600066.888,151980524.74062747,False,2.3366612073892437e-05,8.24 小时,29664.0
Tm173,Tm173,4.87e-08,Yb173,Yb-173,124806998999933.11,0.0,True,0.0,稳定,inf
Tm174,Tm174,6.09e-08,Tm174,Tm174,88837396193.77217,190053675.0,False,0.0021393431498763745,5.40 分钟,324.0
Tm174,Tm174,6.09e-08,Yb174,Yb-174,164117537803806.22,0.0,True,0.0,稳定,inf
Tm175,Tm175,3.65e-08,Tm175,Tm175,149872247790.25974,113907375.00000003,False,0.000760029803245554,15.20 分钟,912.0
Tm175,Tm175,3.65e-08,Yb175,Yb-175,48051322163200.81,92113142.3945757,False,1.9169741486347443e-06,4.18 天,361583.99999999994
Tm175,Tm175,3.65e-08,Lu175,Lu-175,50214777589008.945,0.0,True,0.0,稳定,inf
Tm176,Tm176,8.12e-09,Tm176,Tm176,4058004517.4932966,25340489.999999996,False,0.006244569194233741,1.85 分钟,111.0
Tm176,Tm176,8.12e-09,Yb176,Yb-176,21890125355482.504,0.0,True,0.0,稳定,inf
Yb172,Yb172,4.06e-09,Yb172,Yb172,10947091679999.998,0.0,True,0.0,稳定,inf
Yb173,Yb173,1.22e-08,Yb173,Yb173,32895201600000.0,0.0,True,0.0,稳定,inf
Yb174,Yb174,1.62e-08,Yb174,Yb174,43680513600000.0,0.0,True,0.0,稳定,inf
Yb175,Yb175,1.62e-08,Yb175,Yb175,21339615400023.266,40907491.06365248,False,1.9169741486347443e-06,4.18 天,361583.99999999994
Yb175,Yb175,1.62e-08,Lu175,Lu-175,22340898199976.734,0.0,True,0.0,稳定,inf
Yb176,Yb176,1.62e-08,Yb176,Yb176,43680513600000.0,0.0,True,0.0,稳定,inf
Yb177,Yb177,8.12e-09,Yb177,Yb177,251508539446.36832,25340489.999999996,False,0.00010075399449967226,1.91 小时,6879.6
Yb177,Yb177,8.12e-09,Lu177,Lu-177,13505632422593.045,16300501.471353255,False,1.2069409977488195e-06,6.65 天,574300.8
Yb177,Yb177,8.12e-09,Hf177,Hf-177,8137042397960.584,0.0,True,0.0,稳定,inf
Yb178,Yb178,8.12e-09,Yb178,Yb178,162320180699.73184,25340489.999999996,False,0.00015611422985584354,1.23 小时,4440.0
Yb178,Yb178,8.12e-09,Lu178,Lu-178,62295853133.4106,25340489.999999993,False,0.0004067765144131134,28.40 分钟,1704.0
Yb178,Yb178,8.12e-09,Hf178,Hf-178,21669567326166.855,0.0,True,0.0,稳定,inf
Yb179,Yb179,1.22e-08,Yb179,Yb179,26365413454.09039,38073150.0,False,0.0014440566261665526,8.00 分钟,480.0
Yb179,Yb179,1.22e-08,Lu179,Lu-179,907629358157.0614,38073149.99999999,False,4.1947904899536755e-05,4.59 小时,16524.0
Yb179,Yb179,1.22e-08,Hf179,Hf-179,31961206828388.848,0.0,True,0.0,稳定,inf
Lu176,Lu176,4.06e-09,Lu176,Lu176,10947329089344.521,6.2456581906289435e-06,False,5.705189037121479e-19,38525547123.29 年,1.21494165408e+18
Lu176,Lu176,4.06e-09,Hf176,Hf-176,-237409344.5234375,0.0,True,0.0,稳定,inf
Lu178,Lu178,4.06e-09,Lu178,Lu178,31147926566.705303,12670244.999999998,False,0.0004067765144131134,28.40 分钟,1704.0
Lu178,Lu178,4.06e-09,Hf178,Hf-178,10915943753433.293,0.0,True,0.0,稳定,inf
Lu179,Lu179,1.22e-08,Lu179,Lu179,907629358157.0613,38073149.99999999,False,4.1947904899536755e-05,4.59 小时,16524.0
Lu179,Lu179,1.22e-08,Hf179,Hf-179,31987572241842.938,0.0,True,0.0,稳定,inf
Lu180,Lu180,4.06e-09,Lu180,Lu180,6251520472.895078,12670244.999999998,False,0.002026746141988144,5.70 分钟,342.0
Lu180,Lu180,4.06e-09,Hf180,Hf-180,10940840159527.104,0.0,True,0.0,稳定,inf
Lu181,Lu181,8.12e-09,Lu181,Lu181,7677305843.906236,25340489.999999996,False,0.0033007008598092634,3.50 分钟,210.0
Lu181,Lu181,8.12e-09,Hf181,Hf-181,20191336974631.484,3821319.749073197,False,1.8925540957858937e-07,42.39 天,3662496.0
Lu181,Lu181,8.12e-09,Ta181,Ta-181,1695169079524.608,0.0,True,0.0,稳定,inf
Hf180,Hf180,8.12e-09,Hf180,Hf180,21894183359999.996,0.0,True,0.0,稳定,inf
Hf183,Hf183,4.06e-09,Hf183,Hf183,70214445732.41103,12670244.999999998,False,0.00018045068743099691,1.07 小时,3841.2
Hf183,Hf183,4.06e-09,Ta183,Ta-183,5967260858288.519,9386778.412283057,False,1.5730464337326284e-06,5.10 天,440639.99999999994
Hf183,Hf183,4.06e-09,W183,W-183,4909616375979.068,0.0,True,0.0,稳定,inf
Ta183,Ta183,4.06e-09,Ta183,Ta183,5985456780035.687,9415401.442095919,False,1.5730464337326284e-06,5.10 天,440639.99999999994
Ta183,Ta183,4.06e-09,W183,W-183,4961634899964.312,0.0,True,0.0,稳定,inf
Ta184,Ta184,4.06e-09,Ta184,Ta184,572507661518.6405,12670244.937120473,False,2.2131136033203875e-05,8.70 小时,31319.999999999996
Ta184,Ta184,4.06e-09,W184,W-184,10374584018481.357,0.0,True,0.0,稳定,inf
Ta185,Ta185,4.06e-09,Ta185,Ta185,54179844098.42401,12670244.999999998,False,0.0002338553240755551,49.40 分钟,2964.0
Ta185,Ta185,4.06e-09,W185,W-185,10407666886420.293,1111796.1481187632,False,1.0682472452778169e-07,75.10 天,6488639.999999999
Ta185,Ta185,4.06e-09,Re185,Re-185,485244949481.27386,0.0,True,0.0,稳定,inf
Ta186,Ta186,4.06e-09,Ta186,Ta186,11515958765.859354,12670244.999999998,False,0.0011002336199364211,10.50 分钟,630.0
Ta186,Ta186,4.06e-09,W186,W-186,10935575721234.139,0.0,True,0.0,稳定,inf
W187,W187,4.06e-09,W187,W187,1559501388216.143,12658843.806461263,False,8.11723792111609e-06,23.72 小时,85392.0
W187,W187,4.06e-09,Re187,Re-187,9387750850801.938,5.004896576779339e-06,False,5.33130528954313e-19,41227338739.73 年,1.300145354496e+18
W187,W187,4.06e-09,Os187,Os-187,0.0,0.0,True,0.0,稳定,inf
At216,At216,4.06e-09,At216,At216,5483.789888504453,12670244.999999996,False,2310.4906018664847,3.00e-04 秒,0.0003
At216,At216,4.06e-09,Bi212,Bi-212,66408695549.78893,12670244.999999996,False,0.0001907919572144083,1.01 小时,3633.0
At216,At216,4.06e-09,Po212,Po-212,3.5012060832340333,8116558.946999998,False,2318217.9951837636,2.99e-07 秒,2.99e-07
At216,At216,4.06e-09,Pb208,Pb-208,0.0,0.0,True,0.0,稳定,inf
At216,At216,4.06e-09,Tl208,Tl-208,1203415716.8679426,4553686.052999998,False,0.0037839675759359388,3.05 分钟,183.18
Rn215,Rn215,1.62e-08,Rn215,Rn215,167.7553458503087,50556150.0,False,301368.3393738893,2.30e-06 秒,2.2999999999999996e-06
Rn215,Rn215,1.62e-08,Po211,Po-211,37635547.15598231,50556150.00000001,False,1.3433084894572582,5.16e-01 秒,0.516
Rn215,Rn215,1.62e-08,Pb207,Pb-207,43680475964285.09,0.0,True,0.0,稳定,inf
Rn216,Rn216,3.65e-08,Rn216,Rn216,7395.012226493079,113907375.00000001,False,15403.270679109894,4.50e-05 秒,4.5e-05
Rn216,Rn216,3.65e-08,Po212,Po-212,49.13574790492067,113907375.0,False,2318217.9951837636,2.99e-07 秒,2.99e-07
Rn216,Rn216,3.65e-08,Pb208,Pb-208,98415971992555.86,0.0,True,0.0,稳定,inf
Rn217,Rn217,5.28e-08,Rn217,Rn217,128369.30812893188,164775600.0,False,1283.6058899258246,5.40e-04 秒,0.00054
Rn217,Rn217,5.28e-08,Po213,Po-213,998.4279521139146,164775600.0,False,165035.04299046317,4.20e-06 秒,4.2e-06
Rn217,Rn217,5.28e-08,Pb209,Pb-209,2783902395622.77,164775600.0,False,5.918871303070202e-05,3.25 小时,11710.800000000001
Rn217,Rn217,5.28e-08,Bi209,Bi-209,0.0,0.0,True,0.0,稳定,inf
Rn218,Rn218,1.66e-07,Rn218,Rn218,26158308.088843096,518044500.0,False,19.804205158855577,3.50e-02 秒,0.035
Rn218,Rn218,1.66e-07,Po214,Po-214,122794.57197134057,518044500.0,False,4218.789899938803,1.64e-04 秒,0.0001643
Rn218,Rn218,1.66e-07,Pb210,Pb-210,447399164183206.75,442662.7344979312,False,9.894134140953916e-10,22.21 年,700563758.9760001
Rn218,Rn218,1.66e-07,Bi210,Bi-210,0.0,0.0,False,1.6003464616071022e-06,5.01 天,433123.2
Rn218,Rn218,1.66e-07,Hg206,Hg-206,0.0,0.0,False,0.0014174788968506038,8.15 分钟,489.0
Rn219,Rn219,1.01e-07,Rn219,Rn219,1800736127.9197388,315195750.0,False,0.175037166808067,3.96 秒,3.96
Rn219,Rn219,1.01e-07,Po215,Po-215,809876.5262184483,315195750.00000006,False,389.1898824031136,1.78e-03 秒,0.001781
Rn219,Rn219,1.01e-07,Pb211,Pb-211,984948094210.6451,315195750.0,False,0.0003200125487349701,36.10 分钟,2166.0
Rn219,Rn219,1.01e-07,Bi211,Bi-211,0.0,0.0,False,0.005398342527725431,2.14 分钟,128.4
Rn220,Rn220,9.34e-08,Rn220,Rn220,23380574911.821987,291478050.0,False,0.012466675909351533,55.60 秒,55.6
Rn220,Rn220,9.34e-08,Po216,Po-216,60974520.90313288,291478050.00000006,False,4.780325383172037,1.45e-01 秒,0.145
Rn220,Rn220,9.34e-08,Pb212,Pb-212,16107363237710.324,291478002.67527735,False,1.8095947696322715e-05,10.64 小时,38304.0
Rn220,Rn220,9.34e-08,Bi212,Bi-212,0.0,0.0,False,0.0001907919572144083,1.01 小时,3633.0
Rn222,Rn222,1.62e-08,Rn222,Rn222,20162851463837.508,42306059.396955274,False,2.0982180755947176e-06,3.82 天,330350.4
Rn222,Rn222,1.62e-08,Po218,Po-218,11351214849.704449,42301411.661305495,False,0.0037265977449459425,3.10 分钟,186.0
Rn222,Rn222,1.62e-08,Pb214,Pb-214,98019806693.20804,42252582.492803484,False,0.00043106167945270227,26.80 分钟,1608.0
Rn222,Rn222,1.62e-08,Bi214,Bi-214,0.0,0.0,False,0.0005805252768508755,19.90 分钟,1194.0
Rn222,Rn222,1.62e-08,At218,At-218,18308.394825421,8460.274835879238,False,0.46209812037329684,1.50 秒,1.5
Rn222,Rn222,1.62e-08,Rn218,Rn-218,0.0,0.0,False,19.804205158855577,3.50e-02 秒,0.035
Rn223,Rn223,4.06e-09,Rn223,Rn223,26651218858.13165,12670244.999999998,False,0.00047540958886141654,24.30 分钟,1458.0
Rn223,Rn223,4.06e-09,Fr223,Fr-223,24128675509.4196,12670244.999999998,False,0.000525111500424201,22.00 分钟,1320.0
Rn223,Rn223,4.06e-09,Ra223,Ra-223,8180472812252.526,5741744.906050643,False,7.018842355237448e-07,11.43 天,987552.0
Rn223,Rn223,4.06e-09,Rn219,Rn-219,0.0,0.0,False,0.175037166808067,3.96 秒,3.96
Rn223,Rn223,4.06e-09,At219,At-219,61418.4467512499,760.2147,False,0.012377628224284737,56.00 秒,56.0
Rn223,Rn223,4.06e-09,Bi215,Bi-215,0.0,0.0,False,0.001520059606491108,7.60 分钟,456.0
Fr219,Fr219,2.09e-06,Fr219,Fr219,188195744.9421069,6522367500.0,False,34.657359027997266,2.00e-02 秒,0.02
Fr219,Fr219,2.09e-06,At215,At-215,940978.7247105347,6522367500.0,False,6931.471805599453,1.00e-04 秒,0.0001
Fr219,Fr219,2.09e-06,Bi211,Bi-211,1208216682528.3264,6522367500.0,False,0.005398342527725431,2.14 分钟,128.4
Fr219,Fr219,2.09e-06,Tl207,Tl-207,0.0,0.0,False,0.002421897905520424,4.77 分钟,286.2
Fr219,Fr219,2.09e-06,Po211,Po-211,0.0,0.0,False,1.3433084894572582,5.16e-01 秒,0.516
Fr220,Fr220,2.03e-06,Fr220,Fr220,250426404908.37012,6335122500.0,False,0.025297342356202384,27.40 秒,27.4
Fr220,Fr220,2.03e-06,At216,At-216,2732298.3119473453,6312949571.250002,False,2310.4906018664847,3.00e-04 秒,0.0003
Fr220,Fr220,2.03e-06,Bi212,Bi-212,33088132557682.348,6312949571.250001,False,0.0001907919572144083,1.01 小时,3633.0
Fr220,Fr220,2.03e-06,Po212,Po-212,0.0,0.0,False,2318217.9951837636,2.99e-07 秒,2.99e-07
Fr220,Fr220,2.03e-06,Tl208,Tl-208,0.0,0.0,False,0.0037839675759359388,3.05 分钟,183.18
Fr220,Fr220,2.03e-06,Ra220,Ra-220,572599.0608580069,22172928.750000004,False,38.72330617653326,1.79e-02 秒,0.0179
Fr220,Fr220,2.03e-06,Rn216,Rn-216,1439.4948457324197,22172928.75,False,15403.270679109894,4.50e-05 秒,4.5e-05
Fr221,Fr221,2.59e-06,Fr221,Fr221,3428314161330.544,8082742500.0,False,0.002357643471292331,4.90 分钟,294.0
Fr221,Fr221,2.59e-06,At217,At-217,376648120.44549865,8082742500.000002,False,21.459665032815643,3.23e-02 秒,0.0323
Fr221,Fr221,2.59e-06,Bi213,Bi-213,31893487141621.574,8081772570.9,False,0.00025339883766905944,45.59 分钟,2735.4
Fr221,Fr221,2.59e-06,Po213,Po-213,0.0,0.0,False,165035.04299046317,4.20e-06 秒,4.2e-06
Fr221,Fr221,2.59e-06,Tl209,Tl-209,0.0,0.0,False,0.005345882928890524,2.16 分钟,129.66
Fr222,Fr222,2.12e-06,Fr222,Fr222,8132217280962.47,6615990000.0,False,0.0008135530288262268,14.20 分钟,852.0
Fr222,Fr222,2.12e-06,Ra222,Ra-222,362704526615.697,6615990000.0,False,0.018240715277893296,38.00 秒,38.0
Fr222,Fr222,2.12e-06,Rn218,Rn-218,334069958.7249841,6615990000.0,False,19.804205158855577,3.50e-02 秒,0.035
Fr222,Fr222,2.12e-06,Po214,Po-214,0.0,0.0,False,4218.789899938803,1.64e-04 秒,0.0001643
Fr223,Fr223,1.77e-06,Fr223,Fr223,10519151638343.03,5523727500.0,False,0.000525111500424201,22.00 分钟,1320.0
Fr223,Fr223,1.77e-06,Ra223,Ra-223,3572717343273726.5,2507633981.2261043,False,7.018842355237448e-07,11.43 天,987552.0
Fr223,Fr223,1.77e-06,Rn219,Rn-219,14326225296.181532,2507621886.897676,False,0.175037166808067,3.96 秒,3.96
Fr223,Fr223,1.77e-06,Po215,Po-215,0.0,0.0,False,389.1898824031136,1.78e-03 秒,0.001781
Fr223,Fr223,1.77e-06,At219,At-219,26776022.352145895,331423.65,False,0.012377628224284737,56.00 秒,56.0
Fr223,Fr223,1.77e-06,Bi215,Bi-215,211492325.12144947,321480.94049999997,False,0.001520059606491108,7.60 分钟,456.0
Fr224,Fr224,9.01e-07,Fr224,Fr224,810501444146.6293,2811795750.0,False,0.0034692051079076337,3.33 分钟,199.8
Fr224,Fr224,9.01e-07,Ra224,Ra-224,1089612106747014.9,2388375201.4258103,False,2.191949948643826e-06,3.66 天,316224.0
Fr224,Fr224,9.01e-07,Rn220,Rn-220,191574783678.9291,2388300740.529337,False,0.012466675909351533,55.60 秒,55.6
Fr224,Fr224,9.01e-07,Po216,Po-216,0.0,0.0,False,4.780325383172037,1.45e-01 秒,0.145
Fr227,Fr227,8.53e-08,Fr227,Fr227,56915525881.718834,266199975.0,False,0.004677106481511101,2.47 分钟,148.20000000000002
Fr227,Fr227,8.53e-08,Ra227,Ra-227,972402911825.3176,266199975.0,False,0.0002737548106476877,42.20 分钟,2532.0
Fr227,Fr227,8.53e-08,Ac227,Ac-227,228868142820372.97,230896.7331690156,False,1.0088635767461738e-09,21.79 年,687057394.61376
Fr227,Fr227,8.53e-08,Th227,Th-227,0.0,0.0,False,4.294719920790366e-07,18.68 天,1613952.0
Fr227,Fr227,8.53e-08,Fr223,Fr-223,0.0,0.0,False,0.000525111500424201,22.00 分钟,1320.0
Ra219,Ra219,1.16e-05,Ra219,Ra219,522265703.66709095,36200700000.0,False,69.31471805599453,1.00e-02 秒,0.01
Ra219,Ra219,1.16e-05,Rn215,Rn-215,120121.1118434309,36200700000.0,False,301368.3393738893,2.30e-06 秒,2.2999999999999996e-06
Ra219,Ra219,1.16e-05,Po211,Po-211,26948910309.221897,36200700000.0,False,1.3433084894572582,5.16e-01 秒,0.516
Ra219,Ra219,1.16e-05,Pb207,Pb-207,0.0,0.0,True,0.0,稳定,inf
Ra220,Ra220,3.43e-05,Ra220,Ra220,2764271328.280033,107041725000.0,False,38.72330617653326,1.79e-02 秒,0.0179
Ra220,Ra220,3.43e-05,Rn216,Rn-216,6949285.462156509,107041725000.0,False,15403.270679109894,4.50e-05 秒,4.5e-05
Ra220,Ra220,3.43e-05,Po212,Po-212,46174.141181884355,107041725000.0,False,2318217.9951837636,2.99e-07 秒,2.99e-07
Ra220,Ra220,3.43e-05,Pb208,Pb-208,0.0,0.0,True,0.0,稳定,inf
Ra221,Ra221,4.37e-05,Ra221,Ra221,5509002715578.039,136376774999.99998,False,0.024755256448569473,28.00 秒,28.0
Ra221,Ra221,4.37e-05,Rn217,Rn-217,106245052.37186217,136376774999.99998,False,1283.6058899258246,5.40e-04 秒,0.00054
Ra221,Ra221,4.37e-05,Po213,Po-213,826350.4073367058,136376775000.0,False,165035.04299046317,4.20e-06 秒,4.2e-06
Ra221,Ra221,4.37e-05,Pb209,Pb-209,0.0,0.0,False,5.918871303070202e-05,3.25 小时,11710.800000000001
Ra222,Ra222,6.7e-05,Ra222,Ra222,11462831737382.877,209090250000.0,False,0.018240715277893296,38.00 秒,38.0
Ra222,Ra222,6.7e-05,Rn218,Rn-218,10557871337.063177,209090250000.0,False,19.804205158855577,3.50e-02 秒,0.035
Ra222,Ra222,6.7e-05,Po214,Po-214,49561664.59084228,209090249999.99997,False,4218.789899938803,1.64e-04 秒,0.0001643
Ra222,Ra222,6.7e-05,Pb210,Pb-210,0.0,0.0,False,9.894134140953916e-10,22.21 年,700563758.9760001
Ra223,Ra223,5.33e-05,Ra223,Ra223,1.0775817778631803e+17,75633766236.98161,False,7.018842355237448e-07,11.43 天,987552.0
Ra223,Ra223,5.33e-05,Rn219,Rn-219,432099101616.9214,75633402527.33696,False,0.175037166808067,3.96 秒,3.96
Ra223,Ra223,5.33e-05,Po215,Po-215,194335479.3725604,75633402363.75949,False,389.1898824031136,1.78e-03 秒,0.001781
Ra223,Ra223,5.33e-05,Pb211,Pb-211,0.0,0.0,False,0.0003200125487349701,36.10 分钟,2166.0
Ra224,Ra224,5.72e-05,Ra224,Ra224,6.918179115755297e+16,151643023574.8861,False,2.191949948643826e-06,3.66 天,316224.0
Ra224,Ra224,5.72e-05,Rn220,Rn-220,12163490934792.438,151638299410.39264,False,0.012466675909351533,55.60 秒,55.6
Ra224,Ra224,5.72e-05,Po216,Po-216,31721331695.11415,151638287090.17383,False,4.780325383172037,1.45e-01 秒,0.145
Ra224,Ra224,5.72e-05,Pb212,Pb-212,0.0,0.0,False,1.8095947696322715e-05,10.64 小时,38304.0
Ra225,Ra225,3.61e-05,Ra225,Ra225,7.783450851595694e+16,41908067772.88763,False,5.384252893984164e-07,14.90 天,1287360.0
Ra225,Ra225,3.61e-05,Ac225,Ac-225,1.5551810098909028e+16,12476496901.22972,False,8.022536812036404e-07,10.00 天,864000.0
Ra225,Ra225,3.61e-05,Fr221,Fr-221,5287688420968.779,12466484083.925098,False,0.002357643471292331,4.90 分钟,294.0
Ra225,Ra225,3.61e-05,At217,At-217,0.0,0.0,False,21.459665032815643,3.23e-02 秒,0.0323
Ra226,Ra226,3.33e-05,Ra226,Ra226,8.978718991172467e+16,1232608.5203121975,False,1.372811112057356e-11,1601.06 年,50491081728.0
Ra226,Ra226,3.33e-05,Rn222,Rn-222,316287177229.7474,663639.4723422859,False,2.0982180755947176e-06,3.82 天,330350.4
Ra226,Ra226,3.33e-05,Po218,Po-218,177995909.79646972,663319.1560571254,False,0.0037265977449459425,3.10 分钟,186.0
Ra226,Ra226,3.33e-05,Pb214,Pb-214,0.0,0.0,False,0.00043106167945270227,26.80 分钟,1608.0
Ra226,Ra226,3.33e-05,At218,At-218,0.0,0.0,False,0.46209812037329684,1.50 秒,1.5
Ra227,Ra227,1.66e-05,Ra227,Ra227,189236674517002.03,51804450000.00001,False,0.0002737548106476877,42.20 分钟,2532.0
Ra227,Ra227,1.66e-05,Ac227,Ac-227,4.4550470680521304e+16,44945347.19647627,False,1.0088635767461738e-09,21.79 年,687057394.61376
Ra227,Ra227,1.66e-05,Th227,Th-227,16923418993991.54,7268134.468137752,False,4.294719920790366e-07,18.68 天,1613952.0
Ra227,Ra227,1.66e-05,Ra223,Ra-223,0.0,0.0,False,7.018842355237448e-07,11.43 天,987552.0
Ra227,Ra227,1.66e-05,Fr223,Fr-223,1178556334.920925,618873.485364774,False,0.000525111500424201,22.00 分钟,1320.0
Ra227,Ra227,1.66e-05,At219,At-219,0.0,0.0,False,0.012377628224284737,56.00 秒,56.0
Ra228,Ra228,1.42e-05,Ra228,Ra228,3.822474296497477e+16,146018370.49837527,False,3.81999613789873e-09,5.75 年,181452324.96
Ra228,Ra228,1.42e-05,Ac228,Ac-228,4491851174068.479,140628454.23669583,False,3.130746072989816e-05,6.15 小时,22140.0
Ra228,Ra228,1.42e-05,Th228,Th-228,58435830424641.24,671448.9001820199,False,1.1490362938333175e-08,1.91 年,60324219.894528
Ra228,Ra228,1.42e-05,Ra224,Ra-224,0.0,0.0,False,2.191949948643826e-06,3.66 天,316224.0
Ra230,Ra230,1.92e-06,Ra230,Ra230,48235740024204.7,5991839999.999999,False,0.0001242199248315314,1.55 小时,5580.0
Ra230,Ra230,1.92e-06,Ac230,Ac-230,1054616538163.6154,5991839999.999999,False,0.0056815342668847975,2.03 分钟,122.0
Ra230,Ra230,1.92e-06,Th230,Th-230,5127658764503033.0,1494.14845969712,False,2.9138999459959797e-13,75430.02 年,2378761087910.4
Ra230,Ra230,1.92e-06,Ra226,Ra-226,0.0,0.0,False,1.372811112057356e-11,1601.06 年,50491081728.0
Ac223,Ac223,0.000405,Ac223,Ac223,229751886708031.5,1263903750000.0,False,0.005501168099682105,2.10 分钟,126.0
Ac223,Ac223,0.000405,Fr219,Fr-219,36103867911.26209,1251264712500.0,False,34.657359027997266,2.00e-02 秒,0.02
Ac223,Ac223,0.000405,At215,At-215,180519339.55631045,1251264712499.9998,False,6931.471805599453,1.00e-04 秒,0.0001
Ac223,Ac223,0.000405,Bi211,Bi-211,0.0,0.0,False,0.005398342527725431,2.14 分钟,128.4
Ac224,Ac224,0.000469,Ac224,Ac224,2.1132635268265652e+16,1463631750000.0,False,6.925931060750853e-05,2.78 小时,10008.0
Ac224,Ac224,0.000469,Ra224,Ra-224,5.1263788854479226e+17,1123676593468.6367,False,2.191949948643826e-06,3.66 天,316224.0
Ac224,Ac224,0.000469,Rn220,Rn-220,90131502647828.9,1123640232733.3425,False,0.012466675909351533,55.60 秒,55.6
